 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.210140,47.210320,47.210320,47.210320,47.210320,47.210320,47.210320,47.210320,47.210320,47.210320,47.210320,
2,47.216790,47.216960,47.216960,47.216960,47.216960,47.216960,47.216960,47.216960,47.216960,47.216960,47.216960,
3,47.228240,47.228420,47.228420,47.228420,47.228420,47.228420,47.228420,47.228420,47.228420,47.228420,47.228420,
4,47.206850,47.207030,47.207030,47.207030,47.207030,47.207030,47.207030,47.207030,47.207030,47.207030,47.207030,
5,47.163330,47.163500,47.163500,47.163500,47.163500,47.163500,47.163500,47.163500,47.163500,47.163500,47.163500,
6,47.094020,47.094190,47.094190,47.094190,47.094190,47.094190,47.094190,47.094190,47.094190,47.094190,47.094190,
7,47.077370,47.077550,47.077550,47.077550,47.077550,47.077550,47.077550,47.077550,47.077550,47.077550,47.077550,
8,47.086650,47.086820,47.086820,47.086820,47.086820,47.086820,47.086820,47.086820,47.086820,47.086820,47.086820,
9,47.074550,47.074730,47.074730,47.074730,47.074730,47.074730,47.074730,47.074730,47.074730,47.074730,47.074730,
10,47.073150,47.073320,47.073320,47.073320,47.073320,47.073320,47.073320,47.073320,47.073320,47.073320,47.073320,
11,47.068000,47.068180,47.068180,47.068180,47.068180,47.068180,47.068180,47.068180,47.068180,47.068180,47.068180,
12,47.066660,47.066830,47.066830,47.066830,47.066830,47.066830,47.066830,47.066830,47.066830,47.066830,47.066830,
13,50.207300,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,
14,47.064240,47.064410,47.064410,47.064410,47.064410,47.064410,47.064410,47.064410,47.064410,47.064410,47.064410,
15,47.062260,47.062430,47.062430,47.062430,47.062430,47.062430,47.062430,47.062430,47.062430,47.062430,47.062430,
16,47.050760,47.050940,47.050940,47.050940,47.050940,47.050940,47.050940,47.050940,47.050940,47.050940,47.050940,
17,47.051020,47.051190,47.051190,47.051190,47.051190,47.051190,47.051190,47.051190,47.051190,47.051190,47.051190,
18,47.060170,47.060340,47.060340,47.060340,47.060340,47.060340,47.060340,47.060340,47.060340,47.060340,47.060340,
19,47.064350,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,
20,47.073080,47.073250,47.073250,47.073250,47.073250,47.073250,47.073250,47.073250,47.073250,47.073250,47.073250,
21,47.073630,47.073810,47.073810,47.073810,47.073810,47.073810,47.073810,47.073810,47.073810,47.073810,47.073810,
22,47.076240,47.076420,47.076420,47.076420,47.076420,47.076420,47.076420,47.076420,47.076420,47.076420,47.076420,
23,47.091130,47.091300,47.091300,47.091300,47.091300,47.091300,47.091300,47.091300,47.091300,47.091300,47.091300,
24,47.101780,47.101960,47.101960,47.101960,47.101960,47.101960,47.101960,47.101960,47.101960,47.101960,47.101960,
25,47.141600,47.141770,47.141770,47.141770,47.141770,47.141770,47.141770,47.141770,47.141770,47.141770,47.141770,
26,47.218070,47.218240,47.218240,47.218240,47.218240,47.218240,47.218240,47.218240,47.218240,47.218240,47.218240,
