 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.217350,47.217520,47.217520,47.217520,47.217520,47.217520,47.217520,47.217520,47.217520,47.217520,47.217520,
2,47.223950,47.224120,47.224120,47.224120,47.224120,47.224120,47.224120,47.224120,47.224120,47.224120,47.224120,
3,47.235360,47.235530,47.235530,47.235530,47.235530,47.235530,47.235530,47.235530,47.235530,47.235530,47.235530,
4,47.214080,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,
5,47.170820,47.170990,47.170990,47.170990,47.170990,47.170990,47.170990,47.170990,47.170990,47.170990,47.170990,
6,47.102050,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,
7,47.085570,47.085740,47.085740,47.085740,47.085740,47.085740,47.085740,47.085740,47.085740,47.085740,47.085740,
8,47.094790,47.094960,47.094960,47.094960,47.094960,47.094960,47.094960,47.094960,47.094960,47.094960,47.094960,
9,47.082950,47.083130,47.083130,47.083130,47.083130,47.083130,47.083130,47.083130,47.083130,47.083130,47.083130,
10,47.081480,47.081650,47.081650,47.081650,47.081650,47.081650,47.081650,47.081650,47.081650,47.081650,47.081650,
11,47.076280,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,
12,47.074940,47.075120,47.075120,47.075120,47.075120,47.075120,47.075120,47.075120,47.075120,47.075120,47.075120,
13,50.204720,50.204900,50.204900,50.204900,50.204900,50.204900,50.204900,50.204900,50.204900,50.204900,50.204900,
14,47.072490,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,
15,47.070510,47.070690,47.070690,47.070690,47.070690,47.070690,47.070690,47.070690,47.070690,47.070690,47.070690,
16,47.059020,47.059190,47.059190,47.059190,47.059190,47.059190,47.059190,47.059190,47.059190,47.059190,47.059190,
17,47.059280,47.059450,47.059450,47.059450,47.059450,47.059450,47.059450,47.059450,47.059450,47.059450,47.059450,
18,47.068420,47.068600,47.068600,47.068600,47.068600,47.068600,47.068600,47.068600,47.068600,47.068600,47.068600,
19,47.072600,47.072770,47.072770,47.072770,47.072770,47.072770,47.072770,47.072770,47.072770,47.072770,47.072770,
20,47.081260,47.081430,47.081430,47.081430,47.081430,47.081430,47.081430,47.081430,47.081430,47.081430,47.081430,
21,47.081830,47.082000,47.082000,47.082000,47.082000,47.082000,47.082000,47.082000,47.082000,47.082000,47.082000,
22,47.084490,47.084660,47.084660,47.084660,47.084660,47.084660,47.084660,47.084660,47.084660,47.084660,47.084660,
