 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.210080,47.210260,47.210260,47.210260,47.210260,47.210260,47.210260,47.210260,47.210260,47.210260,47.210260,
2,47.216720,47.216900,47.216900,47.216900,47.216900,47.216900,47.216900,47.216900,47.216900,47.216900,47.216900,
3,47.228180,47.228360,47.228360,47.228360,47.228360,47.228360,47.228360,47.228360,47.228360,47.228360,47.228360,
4,47.206790,47.206970,47.206970,47.206970,47.206970,47.206970,47.206970,47.206970,47.206970,47.206970,47.206970,
5,47.163310,47.163490,47.163490,47.163490,47.163490,47.163490,47.163490,47.163490,47.163490,47.163490,47.163490,
6,47.094090,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,
7,47.077620,47.077790,47.077790,47.077790,47.077790,47.077790,47.077790,47.077790,47.077790,47.077790,47.077790,
8,47.086830,47.087010,47.087010,47.087010,47.087010,47.087010,47.087010,47.087010,47.087010,47.087010,47.087010,
9,47.075030,47.075200,47.075200,47.075200,47.075200,47.075200,47.075200,47.075200,47.075200,47.075200,47.075200,
10,47.073550,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,
11,47.068380,47.068550,47.068550,47.068550,47.068550,47.068550,47.068550,47.068550,47.068550,47.068550,47.068550,
12,47.067040,47.067210,47.067210,47.067210,47.067210,47.067210,47.067210,47.067210,47.067210,47.067210,47.067210,
13,50.207280,50.207470,50.207470,50.207470,50.207470,50.207470,50.207470,50.207470,50.207470,50.207470,50.207470,
14,47.064590,47.064770,47.064770,47.064770,47.064770,47.064770,47.064770,47.064770,47.064770,47.064770,47.064770,
15,47.062620,47.062790,47.062790,47.062790,47.062790,47.062790,47.062790,47.062790,47.062790,47.062790,47.062790,
16,47.051120,47.051290,47.051290,47.051290,47.051290,47.051290,47.051290,47.051290,47.051290,47.051290,47.051290,
17,47.051380,47.051550,47.051550,47.051550,47.051550,47.051550,47.051550,47.051550,47.051550,47.051550,47.051550,
18,47.060530,47.060700,47.060700,47.060700,47.060700,47.060700,47.060700,47.060700,47.060700,47.060700,47.060700,
19,47.064700,47.064870,47.064870,47.064870,47.064870,47.064870,47.064870,47.064870,47.064870,47.064870,47.064870,
20,47.073380,47.073560,47.073560,47.073560,47.073560,47.073560,47.073560,47.073560,47.073560,47.073560,47.073560,
21,47.073940,47.074120,47.074120,47.074120,47.074120,47.074120,47.074120,47.074120,47.074120,47.074120,47.074120,
22,47.076570,47.076740,47.076740,47.076740,47.076740,47.076740,47.076740,47.076740,47.076740,47.076740,47.076740,
23,47.091200,47.091380,47.091380,47.091380,47.091380,47.091380,47.091380,47.091380,47.091380,47.091380,47.091380,
24,47.101530,47.101700,47.101700,47.101700,47.101700,47.101700,47.101700,47.101700,47.101700,47.101700,47.101700,
25,47.141410,47.141590,47.141590,47.141590,47.141590,47.141590,47.141590,47.141590,47.141590,47.141590,47.141590,
26,47.217990,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,
27,47.308030,47.308200,47.308200,47.308200,47.308200,47.308200,47.308200,47.308200,47.308200,47.308200,47.308200,
28,47.601090,47.601270,47.601270,47.601270,47.601270,47.601270,47.601270,47.601270,47.601270,47.601270,47.601270,
29,48.018820,48.018990,48.018990,48.018990,48.018990,48.018990,48.018990,48.018990,48.018990,48.018990,48.018990,
30,48.222410,48.222590,48.222590,48.222590,48.222590,48.222590,48.222590,48.222590,48.222590,48.222590,48.222590,
