 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.210180,47.210350,47.210350,47.210350,47.210350,47.210350,47.210350,47.210350,47.210350,47.210350,47.210350,
2,47.216820,47.217000,47.217000,47.217000,47.217000,47.217000,47.217000,47.217000,47.217000,47.217000,47.217000,
3,47.228280,47.228450,47.228450,47.228450,47.228450,47.228450,47.228450,47.228450,47.228450,47.228450,47.228450,
4,47.206890,47.207070,47.207070,47.207070,47.207070,47.207070,47.207070,47.207070,47.207070,47.207070,47.207070,
5,47.163380,47.163550,47.163550,47.163550,47.163550,47.163550,47.163550,47.163550,47.163550,47.163550,47.163550,
6,47.094090,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,47.094260,
7,47.077440,47.077610,47.077610,47.077610,47.077610,47.077610,47.077610,47.077610,47.077610,47.077610,47.077610,
8,47.086720,47.086900,47.086900,47.086900,47.086900,47.086900,47.086900,47.086900,47.086900,47.086900,47.086900,
9,47.074710,47.074890,47.074890,47.074890,47.074890,47.074890,47.074890,47.074890,47.074890,47.074890,47.074890,
10,47.073220,47.073390,47.073390,47.073390,47.073390,47.073390,47.073390,47.073390,47.073390,47.073390,47.073390,
11,47.067860,47.068030,47.068030,47.068030,47.068030,47.068030,47.068030,47.068030,47.068030,47.068030,47.068030,
12,47.066480,47.066650,47.066650,47.066650,47.066650,47.066650,47.066650,47.066650,47.066650,47.066650,47.066650,
13,50.207310,50.207500,50.207500,50.207500,50.207500,50.207500,50.207500,50.207500,50.207500,50.207500,50.207500,
14,47.063890,47.064060,47.064060,47.064060,47.064060,47.064060,47.064060,47.064060,47.064060,47.064060,47.064060,
15,47.061840,47.062020,47.062020,47.062020,47.062020,47.062020,47.062020,47.062020,47.062020,47.062020,47.062020,
16,47.050160,47.050330,47.050330,47.050330,47.050330,47.050330,47.050330,47.050330,47.050330,47.050330,47.050330,
17,47.050410,47.050580,47.050580,47.050580,47.050580,47.050580,47.050580,47.050580,47.050580,47.050580,47.050580,
18,47.059560,47.059730,47.059730,47.059730,47.059730,47.059730,47.059730,47.059730,47.059730,47.059730,47.059730,
19,47.063990,47.064160,47.064160,47.064160,47.064160,47.064160,47.064160,47.064160,47.064160,47.064160,47.064160,
20,47.072940,47.073120,47.073120,47.073120,47.073120,47.073120,47.073120,47.073120,47.073120,47.073120,47.073120,
21,47.073550,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,47.073730,
22,47.076270,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,47.076450,
23,47.091160,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,
24,47.101830,47.102000,47.102000,47.102000,47.102000,47.102000,47.102000,47.102000,47.102000,47.102000,47.102000,
25,47.141630,47.141810,47.141810,47.141810,47.141810,47.141810,47.141810,47.141810,47.141810,47.141810,47.141810,
26,47.218100,47.218270,47.218270,47.218270,47.218270,47.218270,47.218270,47.218270,47.218270,47.218270,47.218270,
27,47.308120,47.308300,47.308300,47.308300,47.308300,47.308300,47.308300,47.308300,47.308300,47.308300,47.308300,
28,47.601180,47.601350,47.601350,47.601350,47.601350,47.601350,47.601350,47.601350,47.601350,47.601350,47.601350,
29,48.018880,48.019050,48.019050,48.019050,48.019050,48.019050,48.019050,48.019050,48.019050,48.019050,48.019050,
30,48.222460,48.222640,48.222640,48.222640,48.222640,48.222640,48.222640,48.222640,48.222640,48.222640,48.222640,
31,47.955960,47.956130,47.956130,47.956130,47.956130,47.956130,47.956130,47.956130,47.956130,47.956130,47.956130,
32,47.388140,47.388310,47.388310,47.388310,47.388310,47.388310,47.388310,47.388310,47.388310,47.388310,47.388310,
33,47.238700,47.238880,47.238880,47.238880,47.238880,47.238880,47.238880,47.238880,47.238880,47.238880,47.238880,
34,47.413080,47.413260,47.413260,47.413260,47.413260,47.413260,47.413260,47.413260,47.413260,47.413260,47.413260,
35,47.180050,47.180220,47.180220,47.180220,47.180220,47.180220,47.180220,47.180220,47.180220,47.180220,47.180220,
36,47.134090,47.134270,47.134270,47.134270,47.134270,47.134270,47.134270,47.134270,47.134270,47.134270,47.134270,
37,47.103060,47.103230,47.103230,47.103230,47.103230,47.103230,47.103230,47.103230,47.103230,47.103230,47.103230,
38,47.086910,47.087080,47.087080,47.087080,47.087080,47.087080,47.087080,47.087080,47.087080,47.087080,47.087080,
39,47.083360,47.083530,47.083530,47.083530,47.083530,47.083530,47.083530,47.083530,47.083530,47.083530,47.083530,
40,47.088910,47.089080,47.089080,47.089080,47.089080,47.089080,47.089080,47.089080,47.089080,47.089080,47.089080,
41,47.095680,47.095860,47.095860,47.095860,47.095860,47.095860,47.095860,47.095860,47.095860,47.095860,47.095860,
42,47.111610,47.111790,47.111790,47.111790,47.111790,47.111790,47.111790,47.111790,47.111790,47.111790,47.111790,
43,47.168570,47.168740,47.168740,47.168740,47.168740,47.168740,47.168740,47.168740,47.168740,47.168740,47.168740,
44,47.519720,47.519890,47.519890,47.519890,47.519890,47.519890,47.519890,47.519890,47.519890,47.519890,47.519890,
45,47.895590,47.895760,47.895760,47.895760,47.895760,47.895760,47.895760,47.895760,47.895760,47.895760,47.895760,
46,48.239260,48.239440,48.239440,48.239440,48.239440,48.239440,48.239440,48.239440,48.239440,48.239440,48.239440,
47,48.076200,48.076380,48.076380,48.076380,48.076380,48.076380,48.076380,48.076380,48.076380,48.076380,48.076380,
48,48.075860,48.076030,48.076030,48.076030,48.076030,48.076030,48.076030,48.076030,48.076030,48.076030,48.076030,
49,47.127400,47.127570,47.127570,47.127570,47.127570,47.127570,47.127570,47.127570,47.127570,47.127570,47.127570,
50,47.098890,47.099060,47.099060,47.099060,47.099060,47.099060,47.099060,47.099060,47.099060,47.099060,47.099060,
51,47.089830,47.090000,47.090000,47.090000,47.090000,47.090000,47.090000,47.090000,47.090000,47.090000,47.090000,
52,49.467170,49.467340,49.467340,49.467340,49.467340,49.467340,49.467340,49.467340,49.467340,49.467340,49.467340,
53,55.137220,55.137400,55.137400,55.137400,55.137400,55.137400,55.137400,55.137400,55.137400,55.137400,55.137400,
54,49.464500,49.464680,49.464680,49.464680,49.464680,49.464680,49.464680,49.464680,49.464680,49.464680,49.464680,
55,49.459470,49.459640,49.459640,49.459640,49.459640,49.459640,49.459640,49.459640,49.459640,49.459640,49.459640,
56,49.455650,49.455820,49.455820,49.455820,49.455820,49.455820,49.455820,49.455820,49.455820,49.455820,49.455820,
57,49.454810,49.454980,49.454980,49.454980,49.454980,49.454980,49.454980,49.454980,49.454980,49.454980,49.454980,
58,49.437640,49.437820,49.437820,49.437820,49.437820,49.437820,49.437820,49.437820,49.437820,49.437820,49.437820,
59,50.074120,50.074290,50.074290,50.074290,50.074290,50.074290,50.074290,50.074290,50.074290,50.074290,50.074290,
60,49.048260,49.048440,49.048440,49.048440,49.048440,49.048440,49.048440,49.048440,49.048440,49.048440,49.048440,
61,55.137000,55.137180,55.137180,55.137180,55.137180,55.137180,55.137180,55.137180,55.137180,55.137180,55.137180,
62,55.137390,55.137560,55.137560,55.137560,55.137560,55.137560,55.137560,55.137560,55.137560,55.137560,55.137560,
63,55.137950,55.138130,55.138130,55.138130,55.138130,55.138130,55.138130,55.138130,55.138130,55.138130,55.138130,
64,55.151290,55.151470,55.151470,55.151470,55.151470,55.151470,55.151470,55.151470,55.151470,55.151470,55.151470,
65,49.472900,49.473080,49.473080,49.473080,49.473080,49.473080,49.473080,49.473080,49.473080,49.473080,49.473080,
66,49.472980,49.473160,49.473160,49.473160,49.473160,49.473160,49.473160,49.473160,49.473160,49.473160,49.473160,
67,49.473880,49.474060,49.474060,49.474060,49.474060,49.474060,49.474060,49.474060,49.474060,49.474060,49.474060,
68,49.476380,49.476550,49.476550,49.476550,49.476550,49.476550,49.476550,49.476550,49.476550,49.476550,49.476550,
69,49.510280,49.510460,49.510460,49.510460,49.510460,49.510460,49.510460,49.510460,49.510460,49.510460,49.510460,
70,49.480900,49.481070,49.481070,49.481070,49.481070,49.481070,49.481070,49.481070,49.481070,49.481070,49.481070,
71,49.492320,49.492500,49.492500,49.492500,49.492500,49.492500,49.492500,49.492500,49.492500,49.492500,49.492500,
72,49.565200,49.565380,49.565380,49.565380,49.565380,49.565380,49.565380,49.565380,49.565380,49.565380,49.565380,
73,49.610270,49.610450,49.610450,49.610450,49.610450,49.610450,49.610450,49.610450,49.610450,49.610450,49.610450,
74,49.659790,49.659970,49.659970,49.659970,49.659970,49.659970,49.659970,49.659970,49.659970,49.659970,49.659970,
75,55.137910,55.138080,55.138080,55.138080,55.138080,55.138080,55.138080,55.138080,55.138080,55.138080,55.138080,
76,50.670590,50.670770,50.670770,50.670770,50.670770,50.670770,50.670770,50.670770,50.670770,50.670770,50.670770,
77,52.620750,52.620920,52.620920,52.620920,52.620920,52.620920,52.620920,52.620920,52.620920,52.620920,52.620920,
78,51.092880,51.093060,51.093060,51.093060,51.093060,51.093060,51.093060,51.093060,51.093060,51.093060,51.093060,
79,50.570630,50.570820,50.570820,50.570820,50.570820,50.570820,50.570820,50.570820,50.570820,50.570820,50.570820,
80,50.226020,50.226210,50.226210,50.226210,50.226210,50.226210,50.226210,50.226210,50.226210,50.226210,50.226210,
81,50.162660,50.162850,50.162850,50.162850,50.162850,50.162850,50.162850,50.162850,50.162850,50.162850,50.162850,
82,50.135840,50.136020,50.136020,50.136020,50.136020,50.136020,50.136020,50.136020,50.136020,50.136020,50.136020,
83,50.133080,50.133270,50.133270,50.133270,50.133270,50.133270,50.133270,50.133270,50.133270,50.133270,50.133270,
84,50.132640,50.132840,50.132840,50.132840,50.132840,50.132840,50.132840,50.132840,50.132840,50.132840,50.132840,
85,47.252930,47.253110,47.253110,47.253110,47.253110,47.253110,47.253110,47.253110,47.253110,47.253110,47.253110,
86,50.134460,50.134640,50.134640,50.134640,50.134640,50.134640,50.134640,50.134640,50.134640,50.134640,50.134640,
87,50.139170,50.139350,50.139350,50.139350,50.139350,50.139350,50.139350,50.139350,50.139350,50.139350,50.139350,
88,50.132580,50.132770,50.132770,50.132770,50.132770,50.132770,50.132770,50.132770,50.132770,50.132770,50.132770,
89,47.104800,47.104970,47.104970,47.104970,47.104970,47.104970,47.104970,47.104970,47.104970,47.104970,47.104970,
90,50.134430,50.134620,50.134620,50.134620,50.134620,50.134620,50.134620,50.134620,50.134620,50.134620,50.134620,
91,50.139550,50.139740,50.139740,50.139740,50.139740,50.139740,50.139740,50.139740,50.139740,50.139740,50.139740,
92,50.134330,50.134510,50.134510,50.134510,50.134510,50.134510,50.134510,50.134510,50.134510,50.134510,50.134510,
93,50.136030,50.136220,50.136220,50.136220,50.136220,50.136220,50.136220,50.136220,50.136220,50.136220,50.136220,
94,55.138830,55.139000,55.139000,55.139000,55.139000,55.139000,55.139000,55.139000,55.139000,55.139000,55.139000,
95,50.138980,50.139170,50.139170,50.139170,50.139170,50.139170,50.139170,50.139170,50.139170,50.139170,50.139170,
96,50.156620,50.156810,50.156810,50.156810,50.156810,50.156810,50.156810,50.156810,50.156810,50.156810,50.156810,
97,50.148320,50.148510,50.148510,50.148510,50.148510,50.148510,50.148510,50.148510,50.148510,50.148510,50.148510,
98,50.155300,50.155490,50.155490,50.155490,50.155490,50.155490,50.155490,50.155490,50.155490,50.155490,50.155490,
99,50.217540,50.217730,50.217730,50.217730,50.217730,50.217730,50.217730,50.217730,50.217730,50.217730,50.217730,
