 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.222640,47.222810,47.222810,47.222810,47.222810,47.222810,47.222810,47.222810,47.222810,47.222810,47.222810,
2,47.229240,47.229420,47.229420,47.229420,47.229420,47.229420,47.229420,47.229420,47.229420,47.229420,47.229420,
3,47.240650,47.240830,47.240830,47.240830,47.240830,47.240830,47.240830,47.240830,47.240830,47.240830,47.240830,
4,47.219380,47.219550,47.219550,47.219550,47.219550,47.219550,47.219550,47.219550,47.219550,47.219550,47.219550,
5,47.176110,47.176290,47.176290,47.176290,47.176290,47.176290,47.176290,47.176290,47.176290,47.176290,47.176290,
6,47.107350,47.107520,47.107520,47.107520,47.107520,47.107520,47.107520,47.107520,47.107520,47.107520,47.107520,
7,47.090860,47.091030,47.091030,47.091030,47.091030,47.091030,47.091030,47.091030,47.091030,47.091030,47.091030,
8,47.100090,47.100260,47.100260,47.100260,47.100260,47.100260,47.100260,47.100260,47.100260,47.100260,47.100260,
9,47.088250,47.088430,47.088430,47.088430,47.088430,47.088430,47.088430,47.088430,47.088430,47.088430,47.088430,
10,47.086780,47.086950,47.086950,47.086950,47.086950,47.086950,47.086950,47.086950,47.086950,47.086950,47.086950,
11,47.081580,47.081760,47.081760,47.081760,47.081760,47.081760,47.081760,47.081760,47.081760,47.081760,47.081760,
12,47.080240,47.080420,47.080420,47.080420,47.080420,47.080420,47.080420,47.080420,47.080420,47.080420,47.080420,
13,50.196960,50.197140,50.197140,50.197140,50.197140,50.197140,50.197140,50.197140,50.197140,50.197140,50.197140,
14,47.077790,47.077960,47.077960,47.077960,47.077960,47.077960,47.077960,47.077960,47.077960,47.077960,47.077960,
15,47.075820,47.075990,47.075990,47.075990,47.075990,47.075990,47.075990,47.075990,47.075990,47.075990,47.075990,
16,47.064320,47.064500,47.064500,47.064500,47.064500,47.064500,47.064500,47.064500,47.064500,47.064500,47.064500,
17,47.064570,47.064750,47.064750,47.064750,47.064750,47.064750,47.064750,47.064750,47.064750,47.064750,47.064750,
18,47.073730,47.073900,47.073900,47.073900,47.073900,47.073900,47.073900,47.073900,47.073900,47.073900,47.073900,
19,47.077900,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,
20,47.086560,47.086730,47.086730,47.086730,47.086730,47.086730,47.086730,47.086730,47.086730,47.086730,47.086730,
21,47.087130,47.087310,47.087310,47.087310,47.087310,47.087310,47.087310,47.087310,47.087310,47.087310,47.087310,
22,47.089790,47.089960,47.089960,47.089960,47.089960,47.089960,47.089960,47.089960,47.089960,47.089960,47.089960,
23,47.104470,47.104650,47.104650,47.104650,47.104650,47.104650,47.104650,47.104650,47.104650,47.104650,47.104650,
24,47.114980,47.115160,47.115160,47.115160,47.115160,47.115160,47.115160,47.115160,47.115160,47.115160,47.115160,
25,47.154480,47.154660,47.154660,47.154660,47.154660,47.154660,47.154660,47.154660,47.154660,47.154660,47.154660,
26,47.230550,47.230720,47.230720,47.230720,47.230720,47.230720,47.230720,47.230720,47.230720,47.230720,47.230720,
27,47.320150,47.320320,47.320320,47.320320,47.320320,47.320320,47.320320,47.320320,47.320320,47.320320,47.320320,
28,47.612130,47.612300,47.612300,47.612300,47.612300,47.612300,47.612300,47.612300,47.612300,47.612300,47.612300,
29,48.028410,48.028580,48.028580,48.028580,48.028580,48.028580,48.028580,48.028580,48.028580,48.028580,48.028580,
30,48.231330,48.231500,48.231500,48.231500,48.231500,48.231500,48.231500,48.231500,48.231500,48.231500,48.231500,
31,47.965490,47.965670,47.965670,47.965670,47.965670,47.965670,47.965670,47.965670,47.965670,47.965670,47.965670,
32,47.399870,47.400040,47.400040,47.400040,47.400040,47.400040,47.400040,47.400040,47.400040,47.400040,47.400040,
33,47.251080,47.251260,47.251260,47.251260,47.251260,47.251260,47.251260,47.251260,47.251260,47.251260,47.251260,
34,47.424690,47.424870,47.424870,47.424870,47.424870,47.424870,47.424870,47.424870,47.424870,47.424870,47.424870,
35,47.192750,47.192920,47.192920,47.192920,47.192920,47.192920,47.192920,47.192920,47.192920,47.192920,47.192920,
36,47.147090,47.147270,47.147270,47.147270,47.147270,47.147270,47.147270,47.147270,47.147270,47.147270,47.147270,
37,47.116290,47.116460,47.116460,47.116460,47.116460,47.116460,47.116460,47.116460,47.116460,47.116460,47.116460,
38,47.100290,47.100460,47.100460,47.100460,47.100460,47.100460,47.100460,47.100460,47.100460,47.100460,47.100460,
39,47.096780,47.096960,47.096960,47.096960,47.096960,47.096960,47.096960,47.096960,47.096960,47.096960,47.096960,
40,47.102230,47.102410,47.102410,47.102410,47.102410,47.102410,47.102410,47.102410,47.102410,47.102410,47.102410,
41,47.108960,47.109130,47.109130,47.109130,47.109130,47.109130,47.109130,47.109130,47.109130,47.109130,47.109130,
42,47.124790,47.124960,47.124960,47.124960,47.124960,47.124960,47.124960,47.124960,47.124960,47.124960,47.124960,
43,47.181440,47.181620,47.181620,47.181620,47.181620,47.181620,47.181620,47.181620,47.181620,47.181620,47.181620,
44,47.531060,47.531240,47.531240,47.531240,47.531240,47.531240,47.531240,47.531240,47.531240,47.531240,47.531240,
45,47.905340,47.905510,47.905510,47.905510,47.905510,47.905510,47.905510,47.905510,47.905510,47.905510,47.905510,
46,48.247510,48.247690,48.247690,48.247690,48.247690,48.247690,48.247690,48.247690,48.247690,48.247690,48.247690,
47,48.085140,48.085320,48.085320,48.085320,48.085320,48.085320,48.085320,48.085320,48.085320,48.085320,48.085320,
48,48.084800,48.084980,48.084980,48.084980,48.084980,48.084980,48.084980,48.084980,48.084980,48.084980,48.084980,
49,47.140480,47.140650,47.140650,47.140650,47.140650,47.140650,47.140650,47.140650,47.140650,47.140650,47.140650,
50,47.112140,47.112310,47.112310,47.112310,47.112310,47.112310,47.112310,47.112310,47.112310,47.112310,47.112310,
51,47.103140,47.103310,47.103310,47.103310,47.103310,47.103310,47.103310,47.103310,47.103310,47.103310,47.103310,
52,49.469720,49.469900,49.469900,49.469900,49.469900,49.469900,49.469900,49.469900,49.469900,49.469900,49.469900,
53,55.135120,55.135290,55.135290,55.135290,55.135290,55.135290,55.135290,55.135290,55.135290,55.135290,55.135290,
54,49.467090,49.467270,49.467270,49.467270,49.467270,49.467270,49.467270,49.467270,49.467270,49.467270,49.467270,
55,49.462130,49.462300,49.462300,49.462300,49.462300,49.462300,49.462300,49.462300,49.462300,49.462300,49.462300,
56,49.458380,49.458550,49.458550,49.458550,49.458550,49.458550,49.458550,49.458550,49.458550,49.458550,49.458550,
57,49.457580,49.457760,49.457760,49.457760,49.457760,49.457760,49.457760,49.457760,49.457760,49.457760,49.457760,
58,49.440720,49.440900,49.440900,49.440900,49.440900,49.440900,49.440900,49.440900,49.440900,49.440900,49.440900,
59,50.077880,50.078060,50.078060,50.078060,50.078060,50.078060,50.078060,50.078060,50.078060,50.078060,50.078060,
60,49.054790,49.054970,49.054970,49.054970,49.054970,49.054970,49.054970,49.054970,49.054970,49.054970,49.054970,
61,55.134900,55.135070,55.135070,55.135070,55.135070,55.135070,55.135070,55.135070,55.135070,55.135070,55.135070,
62,55.135280,55.135460,55.135460,55.135460,55.135460,55.135460,55.135460,55.135460,55.135460,55.135460,55.135460,
