 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.217990,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,47.218160,
2,47.224590,47.224770,47.224770,47.224770,47.224770,47.224770,47.224770,47.224770,47.224770,47.224770,47.224770,
3,47.236000,47.236180,47.236180,47.236180,47.236180,47.236180,47.236180,47.236180,47.236180,47.236180,47.236180,
4,47.214730,47.214900,47.214900,47.214900,47.214900,47.214900,47.214900,47.214900,47.214900,47.214900,47.214900,
5,47.171460,47.171630,47.171630,47.171630,47.171630,47.171630,47.171630,47.171630,47.171630,47.171630,47.171630,
6,47.102700,47.102870,47.102870,47.102870,47.102870,47.102870,47.102870,47.102870,47.102870,47.102870,47.102870,
7,47.086210,47.086380,47.086380,47.086380,47.086380,47.086380,47.086380,47.086380,47.086380,47.086380,47.086380,
8,47.095430,47.095600,47.095600,47.095600,47.095600,47.095600,47.095600,47.095600,47.095600,47.095600,47.095600,
9,47.083600,47.083770,47.083770,47.083770,47.083770,47.083770,47.083770,47.083770,47.083770,47.083770,47.083770,
10,47.082120,47.082290,47.082290,47.082290,47.082290,47.082290,47.082290,47.082290,47.082290,47.082290,47.082290,
11,47.076920,47.077100,47.077100,47.077100,47.077100,47.077100,47.077100,47.077100,47.077100,47.077100,47.077100,
12,47.075590,47.075760,47.075760,47.075760,47.075760,47.075760,47.075760,47.075760,47.075760,47.075760,47.075760,
13,50.204120,50.204310,50.204310,50.204310,50.204310,50.204310,50.204310,50.204310,50.204310,50.204310,50.204310,
14,47.073140,47.073310,47.073310,47.073310,47.073310,47.073310,47.073310,47.073310,47.073310,47.073310,47.073310,
15,47.071160,47.071330,47.071330,47.071330,47.071330,47.071330,47.071330,47.071330,47.071330,47.071330,47.071330,
16,47.059670,47.059840,47.059840,47.059840,47.059840,47.059840,47.059840,47.059840,47.059840,47.059840,47.059840,
17,47.059920,47.060090,47.060090,47.060090,47.060090,47.060090,47.060090,47.060090,47.060090,47.060090,47.060090,
