 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.217290,47.217460,47.217460,47.217460,47.217460,47.217460,47.217460,47.217460,47.217460,47.217460,47.217460,
2,47.223890,47.224060,47.224060,47.224060,47.224060,47.224060,47.224060,47.224060,47.224060,47.224060,47.224060,
3,47.235300,47.235470,47.235470,47.235470,47.235470,47.235470,47.235470,47.235470,47.235470,47.235470,47.235470,
4,47.214020,47.214190,47.214190,47.214190,47.214190,47.214190,47.214190,47.214190,47.214190,47.214190,47.214190,
5,47.170760,47.170930,47.170930,47.170930,47.170930,47.170930,47.170930,47.170930,47.170930,47.170930,47.170930,
6,47.101990,47.102160,47.102160,47.102160,47.102160,47.102160,47.102160,47.102160,47.102160,47.102160,47.102160,
7,47.085500,47.085670,47.085670,47.085670,47.085670,47.085670,47.085670,47.085670,47.085670,47.085670,47.085670,
8,47.094720,47.094890,47.094890,47.094890,47.094890,47.094890,47.094890,47.094890,47.094890,47.094890,47.094890,
9,47.082890,47.083070,47.083070,47.083070,47.083070,47.083070,47.083070,47.083070,47.083070,47.083070,47.083070,
10,47.081410,47.081580,47.081580,47.081580,47.081580,47.081580,47.081580,47.081580,47.081580,47.081580,47.081580,
11,47.076220,47.076390,47.076390,47.076390,47.076390,47.076390,47.076390,47.076390,47.076390,47.076390,47.076390,
12,47.074880,47.075050,47.075050,47.075050,47.075050,47.075050,47.075050,47.075050,47.075050,47.075050,47.075050,
13,50.204760,50.204950,50.204950,50.204950,50.204950,50.204950,50.204950,50.204950,50.204950,50.204950,50.204950,
14,47.072430,47.072600,47.072600,47.072600,47.072600,47.072600,47.072600,47.072600,47.072600,47.072600,47.072600,
15,47.070460,47.070630,47.070630,47.070630,47.070630,47.070630,47.070630,47.070630,47.070630,47.070630,47.070630,
16,47.058950,47.059130,47.059130,47.059130,47.059130,47.059130,47.059130,47.059130,47.059130,47.059130,47.059130,
17,47.059210,47.059380,47.059380,47.059380,47.059380,47.059380,47.059380,47.059380,47.059380,47.059380,47.059380,
18,47.068360,47.068530,47.068530,47.068530,47.068530,47.068530,47.068530,47.068530,47.068530,47.068530,47.068530,
19,47.072540,47.072710,47.072710,47.072710,47.072710,47.072710,47.072710,47.072710,47.072710,47.072710,47.072710,
20,47.081200,47.081370,47.081370,47.081370,47.081370,47.081370,47.081370,47.081370,47.081370,47.081370,47.081370,
21,47.081770,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,
22,47.084420,47.084590,47.084590,47.084590,47.084590,47.084590,47.084590,47.084590,47.084590,47.084590,47.084590,
23,47.099110,47.099280,47.099280,47.099280,47.099280,47.099280,47.099280,47.099280,47.099280,47.099280,47.099280,
24,47.109620,47.109790,47.109790,47.109790,47.109790,47.109790,47.109790,47.109790,47.109790,47.109790,47.109790,
25,47.149120,47.149290,47.149290,47.149290,47.149290,47.149290,47.149290,47.149290,47.149290,47.149290,47.149290,
26,47.225190,47.225360,47.225360,47.225360,47.225360,47.225360,47.225360,47.225360,47.225360,47.225360,47.225360,
27,47.314800,47.314970,47.314970,47.314970,47.314970,47.314970,47.314970,47.314970,47.314970,47.314970,47.314970,
28,47.606820,47.606990,47.606990,47.606990,47.606990,47.606990,47.606990,47.606990,47.606990,47.606990,47.606990,
29,48.023160,48.023330,48.023330,48.023330,48.023330,48.023330,48.023330,48.023330,48.023330,48.023330,48.023330,
30,48.226100,48.226280,48.226280,48.226280,48.226280,48.226280,48.226280,48.226280,48.226280,48.226280,48.226280,
31,47.960110,47.960290,47.960290,47.960290,47.960290,47.960290,47.960290,47.960290,47.960290,47.960290,47.960290,
32,47.394520,47.394690,47.394690,47.394690,47.394690,47.394690,47.394690,47.394690,47.394690,47.394690,47.394690,
33,47.245720,47.245890,47.245890,47.245890,47.245890,47.245890,47.245890,47.245890,47.245890,47.245890,47.245890,
34,47.419360,47.419540,47.419540,47.419540,47.419540,47.419540,47.419540,47.419540,47.419540,47.419540,47.419540,
35,47.187390,47.187560,47.187560,47.187560,47.187560,47.187560,47.187560,47.187560,47.187560,47.187560,47.187560,
36,47.141730,47.141900,47.141900,47.141900,47.141900,47.141900,47.141900,47.141900,47.141900,47.141900,47.141900,
37,47.110920,47.111100,47.111100,47.111100,47.111100,47.111100,47.111100,47.111100,47.111100,47.111100,47.111100,
38,47.094920,47.095100,47.095100,47.095100,47.095100,47.095100,47.095100,47.095100,47.095100,47.095100,47.095100,
39,47.091420,47.091590,47.091590,47.091590,47.091590,47.091590,47.091590,47.091590,47.091590,47.091590,47.091590,
