 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.225970,47.226140,47.226140,47.226140,47.226140,47.226140,47.226140,47.226140,47.226140,47.226140,47.226140,
2,47.232570,47.232740,47.232740,47.232740,47.232740,47.232740,47.232740,47.232740,47.232740,47.232740,47.232740,
3,47.243980,47.244150,47.244150,47.244150,47.244150,47.244150,47.244150,47.244150,47.244150,47.244150,47.244150,
4,47.222700,47.222880,47.222880,47.222880,47.222880,47.222880,47.222880,47.222880,47.222880,47.222880,47.222880,
5,47.179440,47.179620,47.179620,47.179620,47.179620,47.179620,47.179620,47.179620,47.179620,47.179620,47.179620,
6,47.110680,47.110860,47.110860,47.110860,47.110860,47.110860,47.110860,47.110860,47.110860,47.110860,47.110860,
7,47.094200,47.094370,47.094370,47.094370,47.094370,47.094370,47.094370,47.094370,47.094370,47.094370,47.094370,
8,47.103420,47.103590,47.103590,47.103590,47.103590,47.103590,47.103590,47.103590,47.103590,47.103590,47.103590,
9,47.091580,47.091760,47.091760,47.091760,47.091760,47.091760,47.091760,47.091760,47.091760,47.091760,47.091760,
10,47.090110,47.090280,47.090280,47.090280,47.090280,47.090280,47.090280,47.090280,47.090280,47.090280,47.090280,
11,47.084920,47.085090,47.085090,47.085090,47.085090,47.085090,47.085090,47.085090,47.085090,47.085090,47.085090,
12,47.083580,47.083750,47.083750,47.083750,47.083750,47.083750,47.083750,47.083750,47.083750,47.083750,47.083750,
13,50.208330,50.208520,50.208520,50.208520,50.208520,50.208520,50.208520,50.208520,50.208520,50.208520,50.208520,
14,47.081120,47.081300,47.081300,47.081300,47.081300,47.081300,47.081300,47.081300,47.081300,47.081300,47.081300,
15,47.079150,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,
16,47.067660,47.067830,47.067830,47.067830,47.067830,47.067830,47.067830,47.067830,47.067830,47.067830,47.067830,
17,47.067910,47.068080,47.068080,47.068080,47.068080,47.068080,47.068080,47.068080,47.068080,47.068080,47.068080,
18,47.077060,47.077230,47.077230,47.077230,47.077230,47.077230,47.077230,47.077230,47.077230,47.077230,47.077230,
19,47.081230,47.081410,47.081410,47.081410,47.081410,47.081410,47.081410,47.081410,47.081410,47.081410,47.081410,
20,47.089900,47.090070,47.090070,47.090070,47.090070,47.090070,47.090070,47.090070,47.090070,47.090070,47.090070,
21,47.090470,47.090640,47.090640,47.090640,47.090640,47.090640,47.090640,47.090640,47.090640,47.090640,47.090640,
22,47.093120,47.093300,47.093300,47.093300,47.093300,47.093300,47.093300,47.093300,47.093300,47.093300,47.093300,
23,47.107810,47.107980,47.107980,47.107980,47.107980,47.107980,47.107980,47.107980,47.107980,47.107980,47.107980,
24,47.118320,47.118490,47.118490,47.118490,47.118490,47.118490,47.118490,47.118490,47.118490,47.118490,47.118490,
25,47.157810,47.157990,47.157990,47.157990,47.157990,47.157990,47.157990,47.157990,47.157990,47.157990,47.157990,
26,47.233870,47.234050,47.234050,47.234050,47.234050,47.234050,47.234050,47.234050,47.234050,47.234050,47.234050,
27,47.323470,47.323650,47.323650,47.323650,47.323650,47.323650,47.323650,47.323650,47.323650,47.323650,47.323650,
28,47.615390,47.615570,47.615570,47.615570,47.615570,47.615570,47.615570,47.615570,47.615570,47.615570,47.615570,
29,48.031610,48.031780,48.031780,48.031780,48.031780,48.031780,48.031780,48.031780,48.031780,48.031780,48.031780,
30,48.234500,48.234670,48.234670,48.234670,48.234670,48.234670,48.234670,48.234670,48.234670,48.234670,48.234670,
31,47.968850,47.969030,47.969030,47.969030,47.969030,47.969030,47.969030,47.969030,47.969030,47.969030,47.969030,
32,47.403200,47.403380,47.403380,47.403380,47.403380,47.403380,47.403380,47.403380,47.403380,47.403380,47.403380,
33,47.254410,47.254590,47.254590,47.254590,47.254590,47.254590,47.254590,47.254590,47.254590,47.254590,47.254590,
34,47.428000,47.428170,47.428170,47.428170,47.428170,47.428170,47.428170,47.428170,47.428170,47.428170,47.428170,
35,47.196080,47.196260,47.196260,47.196260,47.196260,47.196260,47.196260,47.196260,47.196260,47.196260,47.196260,
36,47.150430,47.150600,47.150600,47.150600,47.150600,47.150600,47.150600,47.150600,47.150600,47.150600,47.150600,
37,47.119630,47.119800,47.119800,47.119800,47.119800,47.119800,47.119800,47.119800,47.119800,47.119800,47.119800,
38,47.103630,47.103800,47.103800,47.103800,47.103800,47.103800,47.103800,47.103800,47.103800,47.103800,47.103800,
39,47.100120,47.100300,47.100300,47.100300,47.100300,47.100300,47.100300,47.100300,47.100300,47.100300,47.100300,
