 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.209920,47.210090,47.210090,47.210090,47.210090,47.210090,47.210090,47.210090,47.210090,47.210090,47.210090,
2,47.216560,47.216730,47.216730,47.216730,47.216730,47.216730,47.216730,47.216730,47.216730,47.216730,47.216730,
3,47.228010,47.228190,47.228190,47.228190,47.228190,47.228190,47.228190,47.228190,47.228190,47.228190,47.228190,
4,47.206630,47.206810,47.206810,47.206810,47.206810,47.206810,47.206810,47.206810,47.206810,47.206810,47.206810,
5,47.163290,47.163460,47.163460,47.163460,47.163460,47.163460,47.163460,47.163460,47.163460,47.163460,47.163460,
6,47.094360,47.094530,47.094530,47.094530,47.094530,47.094530,47.094530,47.094530,47.094530,47.094530,47.094530,
7,47.077900,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,47.078080,
8,47.087120,47.087290,47.087290,47.087290,47.087290,47.087290,47.087290,47.087290,47.087290,47.087290,47.087290,
9,47.075310,47.075480,47.075480,47.075480,47.075480,47.075480,47.075480,47.075480,47.075480,47.075480,47.075480,
10,47.073830,47.074010,47.074010,47.074010,47.074010,47.074010,47.074010,47.074010,47.074010,47.074010,47.074010,
11,47.068660,47.068830,47.068830,47.068830,47.068830,47.068830,47.068830,47.068830,47.068830,47.068830,47.068830,
12,47.067320,47.067490,47.067490,47.067490,47.067490,47.067490,47.067490,47.067490,47.067490,47.067490,47.067490,
13,50.207250,50.207440,50.207440,50.207440,50.207440,50.207440,50.207440,50.207440,50.207440,50.207440,50.207440,
14,47.064870,47.065050,47.065050,47.065050,47.065050,47.065050,47.065050,47.065050,47.065050,47.065050,47.065050,
15,47.062890,47.063070,47.063070,47.063070,47.063070,47.063070,47.063070,47.063070,47.063070,47.063070,47.063070,
16,47.051400,47.051570,47.051570,47.051570,47.051570,47.051570,47.051570,47.051570,47.051570,47.051570,47.051570,
17,47.051650,47.051830,47.051830,47.051830,47.051830,47.051830,47.051830,47.051830,47.051830,47.051830,47.051830,
18,47.060810,47.060980,47.060980,47.060980,47.060980,47.060980,47.060980,47.060980,47.060980,47.060980,47.060980,
19,47.064980,47.065160,47.065160,47.065160,47.065160,47.065160,47.065160,47.065160,47.065160,47.065160,47.065160,
20,47.073660,47.073830,47.073830,47.073830,47.073830,47.073830,47.073830,47.073830,47.073830,47.073830,47.073830,
21,47.074220,47.074390,47.074390,47.074390,47.074390,47.074390,47.074390,47.074390,47.074390,47.074390,47.074390,
22,47.076850,47.077030,47.077030,47.077030,47.077030,47.077030,47.077030,47.077030,47.077030,47.077030,47.077030,
23,47.091500,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,
24,47.101880,47.102050,47.102050,47.102050,47.102050,47.102050,47.102050,47.102050,47.102050,47.102050,47.102050,
25,47.140660,47.140830,47.140830,47.140830,47.140830,47.140830,47.140830,47.140830,47.140830,47.140830,47.140830,
26,47.217720,47.217890,47.217890,47.217890,47.217890,47.217890,47.217890,47.217890,47.217890,47.217890,47.217890,
27,47.307840,47.308020,47.308020,47.308020,47.308020,47.308020,47.308020,47.308020,47.308020,47.308020,47.308020,
28,47.600950,47.601120,47.601120,47.601120,47.601120,47.601120,47.601120,47.601120,47.601120,47.601120,47.601120,
29,48.018730,48.018910,48.018910,48.018910,48.018910,48.018910,48.018910,48.018910,48.018910,48.018910,48.018910,
30,48.222350,48.222530,48.222530,48.222530,48.222530,48.222530,48.222530,48.222530,48.222530,48.222530,48.222530,
31,47.955890,47.956060,47.956060,47.956060,47.956060,47.956060,47.956060,47.956060,47.956060,47.956060,47.956060,
32,47.387910,47.388080,47.388080,47.388080,47.388080,47.388080,47.388080,47.388080,47.388080,47.388080,47.388080,
33,47.238470,47.238640,47.238640,47.238640,47.238640,47.238640,47.238640,47.238640,47.238640,47.238640,47.238640,
34,47.412820,47.413000,47.413000,47.413000,47.413000,47.413000,47.413000,47.413000,47.413000,47.413000,47.413000,
35,47.180030,47.180210,47.180210,47.180210,47.180210,47.180210,47.180210,47.180210,47.180210,47.180210,47.180210,
