 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.222170,47.222340,47.222340,47.222340,47.222340,47.222340,47.222340,47.222340,47.222340,47.222340,47.222340,
2,47.228770,47.228940,47.228940,47.228940,47.228940,47.228940,47.228940,47.228940,47.228940,47.228940,47.228940,
3,47.240180,47.240360,47.240360,47.240360,47.240360,47.240360,47.240360,47.240360,47.240360,47.240360,47.240360,
4,47.218900,47.219080,47.219080,47.219080,47.219080,47.219080,47.219080,47.219080,47.219080,47.219080,47.219080,
5,47.175640,47.175820,47.175820,47.175820,47.175820,47.175820,47.175820,47.175820,47.175820,47.175820,47.175820,
6,47.106880,47.107050,47.107050,47.107050,47.107050,47.107050,47.107050,47.107050,47.107050,47.107050,47.107050,
7,47.090390,47.090560,47.090560,47.090560,47.090560,47.090560,47.090560,47.090560,47.090560,47.090560,47.090560,
8,47.099610,47.099790,47.099790,47.099790,47.099790,47.099790,47.099790,47.099790,47.099790,47.099790,47.099790,
9,47.087780,47.087950,47.087950,47.087950,47.087950,47.087950,47.087950,47.087950,47.087950,47.087950,47.087950,
10,47.086300,47.086480,47.086480,47.086480,47.086480,47.086480,47.086480,47.086480,47.086480,47.086480,47.086480,
11,47.081110,47.081280,47.081280,47.081280,47.081280,47.081280,47.081280,47.081280,47.081280,47.081280,47.081280,
12,47.079770,47.079940,47.079940,47.079940,47.079940,47.079940,47.079940,47.079940,47.079940,47.079940,47.079940,
13,50.199200,50.199390,50.199390,50.199390,50.199390,50.199390,50.199390,50.199390,50.199390,50.199390,50.199390,
14,47.077320,47.077490,47.077490,47.077490,47.077490,47.077490,47.077490,47.077490,47.077490,47.077490,47.077490,
15,47.075340,47.075520,47.075520,47.075520,47.075520,47.075520,47.075520,47.075520,47.075520,47.075520,47.075520,
16,47.063850,47.064020,47.064020,47.064020,47.064020,47.064020,47.064020,47.064020,47.064020,47.064020,47.064020,
17,47.064100,47.064270,47.064270,47.064270,47.064270,47.064270,47.064270,47.064270,47.064270,47.064270,47.064270,
18,47.073250,47.073430,47.073430,47.073430,47.073430,47.073430,47.073430,47.073430,47.073430,47.073430,47.073430,
19,47.077420,47.077600,47.077600,47.077600,47.077600,47.077600,47.077600,47.077600,47.077600,47.077600,47.077600,
20,47.086090,47.086270,47.086270,47.086270,47.086270,47.086270,47.086270,47.086270,47.086270,47.086270,47.086270,
21,47.086660,47.086830,47.086830,47.086830,47.086830,47.086830,47.086830,47.086830,47.086830,47.086830,47.086830,
22,47.089310,47.089490,47.089490,47.089490,47.089490,47.089490,47.089490,47.089490,47.089490,47.089490,47.089490,
23,47.104000,47.104180,47.104180,47.104180,47.104180,47.104180,47.104180,47.104180,47.104180,47.104180,47.104180,
24,47.114510,47.114690,47.114690,47.114690,47.114690,47.114690,47.114690,47.114690,47.114690,47.114690,47.114690,
25,47.154010,47.154190,47.154190,47.154190,47.154190,47.154190,47.154190,47.154190,47.154190,47.154190,47.154190,
26,47.230070,47.230250,47.230250,47.230250,47.230250,47.230250,47.230250,47.230250,47.230250,47.230250,47.230250,
27,47.319680,47.319850,47.319850,47.319850,47.319850,47.319850,47.319850,47.319850,47.319850,47.319850,47.319850,
28,47.611650,47.611830,47.611830,47.611830,47.611830,47.611830,47.611830,47.611830,47.611830,47.611830,47.611830,
29,48.027940,48.028110,48.028110,48.028110,48.028110,48.028110,48.028110,48.028110,48.028110,48.028110,48.028110,
30,48.230860,48.231040,48.231040,48.231040,48.231040,48.231040,48.231040,48.231040,48.231040,48.231040,48.231040,
31,47.965020,47.965190,47.965190,47.965190,47.965190,47.965190,47.965190,47.965190,47.965190,47.965190,47.965190,
32,47.399400,47.399570,47.399570,47.399570,47.399570,47.399570,47.399570,47.399570,47.399570,47.399570,47.399570,
33,47.250610,47.250780,47.250780,47.250780,47.250780,47.250780,47.250780,47.250780,47.250780,47.250780,47.250780,
34,47.424220,47.424400,47.424400,47.424400,47.424400,47.424400,47.424400,47.424400,47.424400,47.424400,47.424400,
35,47.192280,47.192450,47.192450,47.192450,47.192450,47.192450,47.192450,47.192450,47.192450,47.192450,47.192450,
36,47.146620,47.146790,47.146790,47.146790,47.146790,47.146790,47.146790,47.146790,47.146790,47.146790,47.146790,
37,47.115810,47.115990,47.115990,47.115990,47.115990,47.115990,47.115990,47.115990,47.115990,47.115990,47.115990,
38,47.099820,47.099990,47.099990,47.099990,47.099990,47.099990,47.099990,47.099990,47.099990,47.099990,47.099990,
39,47.096310,47.096490,47.096490,47.096490,47.096490,47.096490,47.096490,47.096490,47.096490,47.096490,47.096490,
40,47.101760,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,
41,47.108490,47.108660,47.108660,47.108660,47.108660,47.108660,47.108660,47.108660,47.108660,47.108660,47.108660,
42,47.124310,47.124490,47.124490,47.124490,47.124490,47.124490,47.124490,47.124490,47.124490,47.124490,47.124490,
43,47.180970,47.181140,47.181140,47.181140,47.181140,47.181140,47.181140,47.181140,47.181140,47.181140,47.181140,
44,47.530590,47.530760,47.530760,47.530760,47.530760,47.530760,47.530760,47.530760,47.530760,47.530760,47.530760,
45,47.904870,47.905040,47.905040,47.905040,47.905040,47.905040,47.905040,47.905040,47.905040,47.905040,47.905040,
46,48.247040,48.247210,48.247210,48.247210,48.247210,48.247210,48.247210,48.247210,48.247210,48.247210,48.247210,
47,48.084670,48.084840,48.084840,48.084840,48.084840,48.084840,48.084840,48.084840,48.084840,48.084840,48.084840,
48,48.084320,48.084500,48.084500,48.084500,48.084500,48.084500,48.084500,48.084500,48.084500,48.084500,48.084500,
49,47.140000,47.140180,47.140180,47.140180,47.140180,47.140180,47.140180,47.140180,47.140180,47.140180,47.140180,
50,47.111660,47.111840,47.111840,47.111840,47.111840,47.111840,47.111840,47.111840,47.111840,47.111840,47.111840,
51,47.102670,47.102840,47.102840,47.102840,47.102840,47.102840,47.102840,47.102840,47.102840,47.102840,47.102840,
52,49.469230,49.469400,49.469400,49.469400,49.469400,49.469400,49.469400,49.469400,49.469400,49.469400,49.469400,
53,55.134820,55.134990,55.134990,55.134990,55.134990,55.134990,55.134990,55.134990,55.134990,55.134990,55.134990,
54,49.466600,49.466770,49.466770,49.466770,49.466770,49.466770,49.466770,49.466770,49.466770,49.466770,49.466770,
55,49.461640,49.461810,49.461810,49.461810,49.461810,49.461810,49.461810,49.461810,49.461810,49.461810,49.461810,
56,49.457890,49.458070,49.458070,49.458070,49.458070,49.458070,49.458070,49.458070,49.458070,49.458070,49.458070,
57,49.457090,49.457260,49.457260,49.457260,49.457260,49.457260,49.457260,49.457260,49.457260,49.457260,49.457260,
58,49.440230,49.440410,49.440410,49.440410,49.440410,49.440410,49.440410,49.440410,49.440410,49.440410,49.440410,
59,50.077440,50.077610,50.077610,50.077610,50.077610,50.077610,50.077610,50.077610,50.077610,50.077610,50.077610,
60,49.054330,49.054510,49.054510,49.054510,49.054510,49.054510,49.054510,49.054510,49.054510,49.054510,49.054510,
61,55.134610,55.134780,55.134780,55.134780,55.134780,55.134780,55.134780,55.134780,55.134780,55.134780,55.134780,
62,55.134990,55.135160,55.135160,55.135160,55.135160,55.135160,55.135160,55.135160,55.135160,55.135160,55.135160,
63,55.135560,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,
64,55.148890,55.149060,55.149060,55.149060,55.149060,55.149060,55.149060,55.149060,55.149060,55.149060,55.149060,
65,49.474920,49.475090,49.475090,49.475090,49.475090,49.475090,49.475090,49.475090,49.475090,49.475090,49.475090,
