 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.225980,47.226150,47.226150,47.226150,47.226150,47.226150,47.226150,47.226150,47.226150,47.226150,47.226150,
2,47.232570,47.232750,47.232750,47.232750,47.232750,47.232750,47.232750,47.232750,47.232750,47.232750,47.232750,
3,47.243990,47.244160,47.244160,47.244160,47.244160,47.244160,47.244160,47.244160,47.244160,47.244160,47.244160,
4,47.222710,47.222890,47.222890,47.222890,47.222890,47.222890,47.222890,47.222890,47.222890,47.222890,47.222890,
5,47.179450,47.179630,47.179630,47.179630,47.179630,47.179630,47.179630,47.179630,47.179630,47.179630,47.179630,
6,47.110690,47.110870,47.110870,47.110870,47.110870,47.110870,47.110870,47.110870,47.110870,47.110870,47.110870,
7,47.094210,47.094380,47.094380,47.094380,47.094380,47.094380,47.094380,47.094380,47.094380,47.094380,47.094380,
8,47.103430,47.103600,47.103600,47.103600,47.103600,47.103600,47.103600,47.103600,47.103600,47.103600,47.103600,
9,47.091590,47.091770,47.091770,47.091770,47.091770,47.091770,47.091770,47.091770,47.091770,47.091770,47.091770,
10,47.090120,47.090290,47.090290,47.090290,47.090290,47.090290,47.090290,47.090290,47.090290,47.090290,47.090290,
11,47.084920,47.085100,47.085100,47.085100,47.085100,47.085100,47.085100,47.085100,47.085100,47.085100,47.085100,
12,47.083580,47.083760,47.083760,47.083760,47.083760,47.083760,47.083760,47.083760,47.083760,47.083760,47.083760,
13,50.208340,50.208530,50.208530,50.208530,50.208530,50.208530,50.208530,50.208530,50.208530,50.208530,50.208530,
14,47.081130,47.081310,47.081310,47.081310,47.081310,47.081310,47.081310,47.081310,47.081310,47.081310,47.081310,
15,47.079160,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,47.079330,
16,47.067670,47.067840,47.067840,47.067840,47.067840,47.067840,47.067840,47.067840,47.067840,47.067840,47.067840,
17,47.067920,47.068090,47.068090,47.068090,47.068090,47.068090,47.068090,47.068090,47.068090,47.068090,47.068090,
18,47.077070,47.077240,47.077240,47.077240,47.077240,47.077240,47.077240,47.077240,47.077240,47.077240,47.077240,
19,47.081240,47.081420,47.081420,47.081420,47.081420,47.081420,47.081420,47.081420,47.081420,47.081420,47.081420,
