 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.850150,16.850260,16.850260,16.850260,16.850260,16.850260,16.850260,16.850260,16.850260,16.850260,16.850260,
2,-23.660220,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,-23.660260,
3,-36.802020,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,-36.802170,
4,11.850010,11.850260,11.850260,11.850260,11.850260,11.850260,11.850260,11.850260,11.850260,11.850260,11.850260,
5,65.407580,65.407710,65.407710,65.407710,65.407710,65.407710,65.407710,65.407710,65.407710,65.407710,65.407710,
6,50.731580,50.731710,50.731710,50.731710,50.731710,50.731710,50.731710,50.731710,50.731710,50.731710,50.731710,
7,-34.242600,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,-34.242680,
9,20.835300,20.835280,20.835280,20.835280,20.835280,20.835280,20.835280,20.835280,20.835280,20.835280,20.835280,
10,26.569790,26.569860,26.569860,26.569860,26.569860,26.569860,26.569860,26.569860,26.569860,26.569860,26.569860,
11,10.268500,10.268670,10.268670,10.268670,10.268670,10.268670,10.268670,10.268670,10.268670,10.268670,10.268670,
12,9.161436,9.161833,9.161833,9.161833,9.161833,9.161833,9.161833,9.161833,9.161833,9.161833,9.161833,
13,12.858220,12.858510,12.858510,12.858510,12.858510,12.858510,12.858510,12.858510,12.858510,12.858510,12.858510,
14,15.675990,15.676420,15.676420,15.676420,15.676420,15.676420,15.676420,15.676420,15.676420,15.676420,15.676420,
15,-6.988393,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,-6.988538,
16,13.150070,13.151210,13.151210,13.151210,13.151210,13.151210,13.151210,13.151210,13.151210,13.151210,13.151210,
17,35.635910,35.636680,35.636680,35.636680,35.636680,35.636680,35.636680,35.636680,35.636680,35.636680,35.636680,
18,10.047380,10.044780,10.044780,10.044780,10.044780,10.044780,10.044780,10.044780,10.044780,10.044780,10.044780,
