 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,
2,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,-23.68,
3,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,-36.85,
4,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,
5,65.46,65.46,65.46,65.46,65.46,65.46,65.46,65.46,65.46,65.46,65.46,
6,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,50.78,
7,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,-34.26,
9,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,
10,26.58,26.58,26.58,26.58,26.58,26.58,26.58,26.58,26.58,26.58,26.58,
11,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,
12,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,
13,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,
14,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,
15,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,
16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,13.16,
17,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,
18,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,
19,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,
21,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,
22,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,
23,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,
24,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,
25,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,
26,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,
27,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,4.08,
28,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,-14.87,
29,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,
30,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,
31,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,31.33,
32,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,
33,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,
34,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,
35,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,
37,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,
38,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,-22.84,
39,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.71,
40,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,-67.12,
41,116.49,116.49,116.49,116.49,116.49,116.49,116.49,116.49,116.49,116.49,116.49,
42,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,
43,126.22,126.22,126.22,126.22,126.22,126.22,126.22,126.22,126.22,126.22,126.22,
44,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,117.69,
45,188.77,188.77,188.77,188.77,188.77,188.77,188.77,188.77,188.77,188.77,188.77,
46,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,
47,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,
48,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,34.14,
49,64.72,64.72,64.72,64.72,64.72,64.72,64.72,64.72,64.72,64.72,64.72,
51,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,
52,55.94,55.94,55.94,55.94,55.94,55.94,55.94,55.94,55.94,55.94,55.94,
53,41.12,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,41.11,
54,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,
55,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,24.43,
56,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,
57,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,
58,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,
59,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,
60,14.63,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,
61,15.16,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,
62,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,
63,33.91,33.91,33.91,33.91,33.91,33.91,33.91,33.91,33.91,33.91,33.91,
64,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,
65,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,62.79,
66,42.08,42.08,42.08,42.08,42.08,42.08,42.08,42.08,42.08,42.08,42.08,
67,174.24,174.24,174.24,174.24,174.24,174.24,174.24,174.24,174.24,174.24,174.24,
69,178.74,178.74,178.74,178.74,178.74,178.74,178.74,178.74,178.74,178.74,178.74,
71,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,68.81,
72,147.95,147.95,147.95,147.95,147.95,147.95,147.95,147.95,147.95,147.95,147.95,
73,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,123.67,
74,114.35,114.35,114.35,114.35,114.35,114.35,114.35,114.35,114.35,114.35,114.35,
75,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,
78,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,-47.93,
79,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,
80,11.66,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,11.64,
81,17.64,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,
82,5.84,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,
84,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,-9.28,
