 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,
2,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,
3,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,
4,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,
5,65.66,65.66,65.66,65.66,65.66,65.66,65.66,65.66,65.66,65.66,65.66,
6,50.99,50.99,50.99,50.99,50.99,50.99,50.99,50.99,50.99,50.99,50.99,
7,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,-34.53,
9,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,
10,26.82,26.82,26.82,26.82,26.82,26.82,26.82,26.82,26.82,26.82,26.82,
11,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,
12,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,
13,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,
14,15.62,15.62,15.62,15.62,15.62,15.62,15.62,15.62,15.62,15.62,15.62,
15,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,-7.10,
16,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,
17,35.63,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,
18,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,
19,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,
21,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,
22,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,
23,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,
24,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,
25,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,-2.50,
26,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,
27,4.03,4.03,4.03,4.03,4.03,4.03,4.03,4.03,4.03,4.03,4.03,
28,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,
29,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,
30,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,
31,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,
32,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,-11.50,
33,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,
34,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,-15.70,
35,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,
37,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,
38,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,-22.90,
39,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,
40,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,-67.26,
41,116.65,116.65,116.65,116.65,116.65,116.65,116.65,116.65,116.65,116.65,116.65,
42,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,
43,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,
44,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,
45,189.18,189.18,189.18,189.18,189.18,189.18,189.18,189.18,189.18,189.18,189.18,
46,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,
47,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,
48,34.22,34.22,34.22,34.22,34.22,34.22,34.22,34.22,34.22,34.22,34.22,
49,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,
51,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,
52,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11,
53,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,
54,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,41.91,
55,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,
56,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39,
57,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,
58,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,11.21,
59,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,
60,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,
61,15.20,15.20,15.20,15.20,15.20,15.20,15.20,15.20,15.20,15.20,15.20,
62,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,
63,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01,34.01,
64,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,
65,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,
