 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,16.866950,
2,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,-23.676950,
3,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,-36.835360,
4,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,11.866950,
5,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,65.444700,
6,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,50.768700,
7,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,-34.254470,
9,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,20.855250,
10,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,26.579610,
11,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,10.280470,
12,9.156086,9.156085,9.156085,9.156085,9.156085,9.156085,9.156085,9.156085,9.156085,9.156085,9.156085,
13,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,12.864560,
14,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,15.682810,
15,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,-6.985548,
16,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,13.154040,
17,35.635070,35.634090,35.634090,35.634090,35.634090,35.634090,35.634090,35.634090,35.634090,35.634090,35.634090,
18,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,10.042940,
19,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,13.194100,
