 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.919270,16.919500,16.919500,16.919500,16.919500,16.919500,16.919500,16.919500,16.919500,16.919500,16.919500,
2,-23.729330,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,-23.729500,
3,-36.939430,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,-36.939840,
4,11.919140,11.919500,11.919500,11.919500,11.919500,11.919500,11.919500,11.919500,11.919500,11.919500,11.919500,
5,65.648800,65.650120,65.650120,65.650120,65.650120,65.650120,65.650120,65.650120,65.650120,65.650120,65.650120,
6,50.972810,50.974120,50.974120,50.974120,50.974120,50.974120,50.974120,50.974120,50.974120,50.974120,50.974120,
7,-34.390280,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,-34.393630,
9,21.017140,21.019000,21.019000,21.019000,21.019000,21.019000,21.019000,21.019000,21.019000,21.019000,21.019000,
10,26.760440,26.768630,26.768630,26.768630,26.768630,26.768630,26.768630,26.768630,26.768630,26.768630,26.768630,
11,10.416210,10.419630,10.419630,10.419630,10.419630,10.419630,10.419630,10.419630,10.419630,10.419630,10.419630,
12,9.048760,9.038334,9.038334,9.038334,9.038334,9.038334,9.038334,9.038334,9.038334,9.038334,9.038334,
13,12.893360,12.885970,12.885970,12.885970,12.885970,12.885970,12.885970,12.885970,12.885970,12.885970,12.885970,
14,15.695240,15.673560,15.673560,15.673560,15.673560,15.673560,15.673560,15.673560,15.673560,15.673560,15.673560,
15,-6.960005,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,-6.964251,
16,13.140680,13.140660,13.140660,13.140660,13.140660,13.140660,13.140660,13.140660,13.140660,13.140660,13.140660,
17,35.634050,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,
18,10.042460,10.042030,10.042030,10.042030,10.042030,10.042030,10.042030,10.042030,10.042030,10.042030,10.042030,
19,13.197420,13.194220,13.194220,13.194220,13.194220,13.194220,13.194220,13.194220,13.194220,13.194220,13.194220,
21,-3.689710,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,
22,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,
23,10.933230,10.928240,10.928240,10.928240,10.928240,10.928240,10.928240,10.928240,10.928240,10.928240,10.928240,
24,15.230430,15.233760,15.233760,15.233760,15.233760,15.233760,15.233760,15.233760,15.233760,15.233760,15.233760,
25,-2.430077,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,-2.435366,
