 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,
2,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,-23.76,
3,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,-37.00,
4,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,
5,66.09,66.09,66.09,66.09,66.09,66.09,66.09,66.09,66.09,66.09,66.09,
6,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,
7,-34.17,-34.18,-34.18,-34.18,-34.18,-34.18,-34.18,-34.18,-34.18,-34.18,-34.18,
9,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,20.71,
10,26.52,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,
11,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,10.20,
12,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,
13,12.82,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,
14,15.64,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,
15,-7.01,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,
16,13.10,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,
17,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,
18,10.12,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,
19,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,13.18,
21,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,
22,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,
23,10.99,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,
24,15.17,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,
25,-2.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,
26,20.35,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,
27,4.08,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,
28,-14.89,-14.91,-14.91,-14.91,-14.91,-14.91,-14.91,-14.91,-14.91,-14.91,-14.91,
29,13.21,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,
30,6.34,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,
31,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,
32,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,-11.47,
33,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,
34,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,
35,63.38,63.38,63.38,63.38,63.38,63.38,63.38,63.38,63.38,63.38,63.38,
37,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,74.95,
38,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,-23.23,
39,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,
40,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,-67.35,
41,116.67,116.67,116.67,116.67,116.67,116.67,116.67,116.67,116.67,116.67,116.67,
42,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,
43,126.39,126.39,126.39,126.39,126.39,126.39,126.39,126.39,126.39,126.39,126.39,
44,117.57,117.57,117.57,117.57,117.57,117.57,117.57,117.57,117.57,117.57,117.57,
45,189.21,189.21,189.21,189.21,189.21,189.21,189.21,189.21,189.21,189.21,189.21,
46,73.10,73.10,73.10,73.10,73.10,73.10,73.10,73.10,73.10,73.10,73.10,
