 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.858590,16.858700,16.858700,16.858700,16.858700,16.858700,16.858700,16.858700,16.858700,16.858700,16.858700,
2,-23.668660,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,-23.668700,
3,-36.818800,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,-36.818950,
4,11.858450,11.858700,11.858700,11.858700,11.858700,11.858700,11.858700,11.858700,11.858700,11.858700,11.858700,
5,65.425210,65.425340,65.425340,65.425340,65.425340,65.425340,65.425340,65.425340,65.425340,65.425340,65.425340,
6,50.749210,50.749340,50.749340,50.749340,50.749340,50.749340,50.749340,50.749340,50.749340,50.749340,50.749340,
7,-34.248180,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,-34.248210,
9,20.844730,20.844700,20.844700,20.844700,20.844700,20.844700,20.844700,20.844700,20.844700,20.844700,20.844700,
10,26.574390,26.574410,26.574410,26.574410,26.574410,26.574410,26.574410,26.574410,26.574410,26.574410,26.574410,
11,10.274070,10.274220,10.274220,10.274220,10.274220,10.274220,10.274220,10.274220,10.274220,10.274220,10.274220,
12,9.158749,9.159122,9.159122,9.159122,9.159122,9.159122,9.159122,9.159122,9.159122,9.159122,9.159122,
13,12.861100,12.861340,12.861340,12.861340,12.861340,12.861340,12.861340,12.861340,12.861340,12.861340,12.861340,
14,15.679070,15.679400,15.679400,15.679400,15.679400,15.679400,15.679400,15.679400,15.679400,15.679400,15.679400,
15,-6.986953,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,-6.987136,
16,13.151680,13.152530,13.152530,13.152530,13.152530,13.152530,13.152530,13.152530,13.152530,13.152530,13.152530,
17,35.636370,35.636730,35.636730,35.636730,35.636730,35.636730,35.636730,35.636730,35.636730,35.636730,35.636730,
18,10.046070,10.043920,10.043920,10.043920,10.043920,10.043920,10.043920,10.043920,10.043920,10.043920,10.043920,
19,13.191980,13.192470,13.192470,13.192470,13.192470,13.192470,13.192470,13.192470,13.192470,13.192470,13.192470,
21,-3.689710,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,
22,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,
23,10.932140,10.928400,10.928400,10.928400,10.928400,10.928400,10.928400,10.928400,10.928400,10.928400,10.928400,
24,15.232110,15.233600,15.233600,15.233600,15.233600,15.233600,15.233600,15.233600,15.233600,15.233600,15.233600,
