 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.866180,16.866290,16.866290,16.866290,16.866290,16.866290,16.866290,16.866290,16.866290,16.866290,16.866290,
2,-23.676250,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,-23.676290,
3,-36.833890,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,-36.834040,
4,11.866040,11.866290,11.866290,11.866290,11.866290,11.866290,11.866290,11.866290,11.866290,11.866290,11.866290,
5,65.443020,65.443150,65.443150,65.443150,65.443150,65.443150,65.443150,65.443150,65.443150,65.443150,65.443150,
6,50.767020,50.767150,50.767150,50.767150,50.767150,50.767150,50.767150,50.767150,50.767150,50.767150,50.767150,
7,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,-34.253970,
9,20.854430,20.854400,20.854400,20.854400,20.854400,20.854400,20.854400,20.854400,20.854400,20.854400,20.854400,
10,26.579230,26.579190,26.579190,26.579190,26.579190,26.579190,26.579190,26.579190,26.579190,26.579190,26.579190,
11,10.279870,10.279970,10.279970,10.279970,10.279970,10.279970,10.279970,10.279970,10.279970,10.279970,10.279970,
12,9.155994,9.156329,9.156329,9.156329,9.156329,9.156329,9.156329,9.156329,9.156329,9.156329,9.156329,
13,12.864140,12.864300,12.864300,12.864300,12.864300,12.864300,12.864300,12.864300,12.864300,12.864300,12.864300,
14,15.682320,15.682530,15.682530,15.682530,15.682530,15.682530,15.682530,15.682530,15.682530,15.682530,15.682530,
15,-6.985429,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,-6.985675,
16,13.153470,13.153920,13.153920,13.153920,13.153920,13.153920,13.153920,13.153920,13.153920,13.153920,13.153920,
17,35.827310,35.826800,35.826800,35.826800,35.826800,35.826800,35.826800,35.826800,35.826800,35.826800,35.826800,
18,10.044480,10.043020,10.043020,10.043020,10.043020,10.043020,10.043020,10.043020,10.043020,10.043020,10.043020,
19,13.193510,13.193970,13.193970,13.193970,13.193970,13.193970,13.193970,13.193970,13.193970,13.193970,13.193970,
21,-3.689711,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,
22,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,
23,10.932200,10.929000,10.929000,10.929000,10.929000,10.929000,10.929000,10.929000,10.929000,10.929000,10.929000,
24,15.232210,15.233000,15.233000,15.233000,15.233000,15.233000,15.233000,15.233000,15.233000,15.233000,15.233000,
25,-2.420645,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,-2.423107,
26,20.286940,20.286110,20.286110,20.286110,20.286110,20.286110,20.286110,20.286110,20.286110,20.286110,20.286110,
27,4.080083,4.078965,4.078965,4.078965,4.078965,4.078965,4.078965,4.078965,4.078965,4.078965,4.078965,
28,-14.870640,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,-14.871060,
29,13.259460,13.258660,13.258660,13.258660,13.258660,13.258660,13.258660,13.258660,13.258660,13.258660,13.258660,
30,6.284921,6.285670,6.285670,6.285670,6.285670,6.285670,6.285670,6.285670,6.285670,6.285670,6.285670,
31,31.324540,31.324330,31.324330,31.324330,31.324330,31.324330,31.324330,31.324330,31.324330,31.324330,31.324330,
32,-11.374860,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,-11.374790,
33,26.732100,26.731890,26.731890,26.731890,26.731890,26.731890,26.731890,26.731890,26.731890,26.731890,26.731890,
34,-15.531350,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,-15.531220,
35,63.369910,63.369840,63.369840,63.369840,63.369840,63.369840,63.369840,63.369840,63.369840,63.369840,63.369840,
37,74.937900,74.937840,74.937840,74.937840,74.937840,74.937840,74.937840,74.937840,74.937840,74.937840,74.937840,
38,-22.846870,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,-22.846820,
39,90.681230,90.681180,90.681180,90.681180,90.681180,90.681180,90.681180,90.681180,90.681180,90.681180,90.681180,
40,-67.096040,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,-67.096340,
41,116.423600,116.423800,116.423800,116.423800,116.423800,116.423800,116.423800,116.423800,116.423800,116.423800,116.423800,
42,121.383500,121.383800,121.383800,121.383800,121.383800,121.383800,121.383800,121.383800,121.383800,121.383800,121.383800,
43,126.145500,126.145800,126.145800,126.145800,126.145800,126.145800,126.145800,126.145800,126.145800,126.145800,126.145800,
44,117.427200,117.426800,117.426800,117.426800,117.426800,117.426800,117.426800,117.426800,117.426800,117.426800,117.426800,
45,188.780600,188.780500,188.780500,188.780500,188.780500,188.780500,188.780500,188.780500,188.780500,188.780500,188.780500,
46,72.893690,72.893680,72.893680,72.893680,72.893680,72.893680,72.893680,72.893680,72.893680,72.893680,72.893680,
47,108.858900,108.858800,108.858800,108.858800,108.858800,108.858800,108.858800,108.858800,108.858800,108.858800,108.858800,
48,34.149600,34.149460,34.149460,34.149460,34.149460,34.149460,34.149460,34.149460,34.149460,34.149460,34.149460,
49,64.695280,64.695320,64.695320,64.695320,64.695320,64.695320,64.695320,64.695320,64.695320,64.695320,64.695320,
51,105.385600,105.385800,105.385800,105.385800,105.385800,105.385800,105.385800,105.385800,105.385800,105.385800,105.385800,
52,55.923280,55.923320,55.923320,55.923320,55.923320,55.923320,55.923320,55.923320,55.923320,55.923320,55.923320,
53,41.125540,41.125270,41.125270,41.125270,41.125270,41.125270,41.125270,41.125270,41.125270,41.125270,41.125270,
54,41.756720,41.756390,41.756390,41.756390,41.756390,41.756390,41.756390,41.756390,41.756390,41.756390,41.756390,
55,24.443310,24.443230,24.443230,24.443230,24.443230,24.443230,24.443230,24.443230,24.443230,24.443230,24.443230,
56,29.291640,29.291110,29.291110,29.291110,29.291110,29.291110,29.291110,29.291110,29.291110,29.291110,29.291110,
57,22.895340,22.895370,22.895370,22.895370,22.895370,22.895370,22.895370,22.895370,22.895370,22.895370,22.895370,
58,11.167870,11.167030,11.167030,11.167030,11.167030,11.167030,11.167030,11.167030,11.167030,11.167030,11.167030,
59,21.318870,21.319150,21.319150,21.319150,21.319150,21.319150,21.319150,21.319150,21.319150,21.319150,21.319150,
60,14.640990,14.642110,14.642110,14.642110,14.642110,14.642110,14.642110,14.642110,14.642110,14.642110,14.642110,
61,15.151190,15.149300,15.149300,15.149300,15.149300,15.149300,15.149300,15.149300,15.149300,15.149300,15.149300,
62,18.573600,18.573290,18.573290,18.573290,18.573290,18.573290,18.573290,18.573290,18.573290,18.573290,18.573290,
63,33.912330,33.911690,33.911690,33.911690,33.911690,33.911690,33.911690,33.911690,33.911690,33.911690,33.911690,
64,19.526200,19.525950,19.525950,19.525950,19.525950,19.525950,19.525950,19.525950,19.525950,19.525950,19.525950,
65,62.804530,62.803630,62.803630,62.803630,62.803630,62.803630,62.803630,62.803630,62.803630,62.803630,62.803630,
66,42.112980,42.112340,42.112340,42.112340,42.112340,42.112340,42.112340,42.112340,42.112340,42.112340,42.112340,
67,174.293800,174.293700,174.293700,174.293700,174.293700,174.293700,174.293700,174.293700,174.293700,174.293700,174.293700,
69,178.799800,178.799700,178.799700,178.799700,178.799700,178.799700,178.799700,178.799700,178.799700,178.799700,178.799700,
71,68.499740,68.499610,68.499610,68.499610,68.499610,68.499610,68.499610,68.499610,68.499610,68.499610,68.499610,
72,147.915100,147.915300,147.915300,147.915300,147.915300,147.915300,147.915300,147.915300,147.915300,147.915300,147.915300,
73,122.992000,122.992100,122.992100,122.992100,122.992100,122.992100,122.992100,122.992100,122.992100,122.992100,122.992100,
74,114.712000,114.712100,114.712100,114.712100,114.712100,114.712100,114.712100,114.712100,114.712100,114.712100,114.712100,
