 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.919160,16.919280,16.919280,16.919280,16.919280,16.919280,16.919280,16.919280,16.919280,16.919280,16.919280,
2,-23.729220,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,-23.729270,
3,-36.939220,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,-36.939390,
4,11.919030,11.919270,11.919270,11.919270,11.919270,11.919270,11.919270,11.919270,11.919270,11.919270,11.919270,
5,65.642170,65.642410,65.642410,65.642410,65.642410,65.642410,65.642410,65.642410,65.642410,65.642410,65.642410,
6,50.966170,50.966410,50.966410,50.966410,50.966410,50.966410,50.966410,50.966410,50.966410,50.966410,50.966410,
7,-34.298420,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,-34.298820,
9,21.025540,21.025580,21.025580,21.025580,21.025580,21.025580,21.025580,21.025580,21.025580,21.025580,21.025580,
10,26.550770,26.551270,26.551270,26.551270,26.551270,26.551270,26.551270,26.551270,26.551270,26.551270,26.551270,
11,10.324320,10.324820,10.324820,10.324820,10.324820,10.324820,10.324820,10.324820,10.324820,10.324820,10.324820,
12,9.106038,9.107035,9.107035,9.107035,9.107035,9.107035,9.107035,9.107035,9.107035,9.107035,9.107035,
13,12.858640,12.859850,12.859850,12.859850,12.859850,12.859850,12.859850,12.859850,12.859850,12.859850,12.859850,
14,15.658050,15.659460,15.659460,15.659460,15.659460,15.659460,15.659460,15.659460,15.659460,15.659460,15.659460,
15,-6.983990,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,-6.983690,
16,13.137810,13.142710,13.142710,13.142710,13.142710,13.142710,13.142710,13.142710,13.142710,13.142710,13.142710,
17,35.634110,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,
18,10.056710,10.046550,10.046550,10.046550,10.046550,10.046550,10.046550,10.046550,10.046550,10.046550,10.046550,
19,13.186320,13.187540,13.187540,13.187540,13.187540,13.187540,13.187540,13.187540,13.187540,13.187540,13.187540,
21,-3.689710,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,
22,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,
23,10.936450,10.926100,10.926100,10.926100,10.926100,10.926100,10.926100,10.926100,10.926100,10.926100,10.926100,
24,15.226280,15.235900,15.235900,15.235900,15.235900,15.235900,15.235900,15.235900,15.235900,15.235900,15.235900,
25,-2.437335,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,-2.437843,
26,20.309690,20.303750,20.303750,20.303750,20.303750,20.303750,20.303750,20.303750,20.303750,20.303750,20.303750,
27,4.028352,4.023376,4.023376,4.023376,4.023376,4.023376,4.023376,4.023376,4.023376,4.023376,4.023376,
28,-14.877590,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,-14.880940,
29,13.140170,13.136780,13.136780,13.136780,13.136780,13.136780,13.136780,13.136780,13.136780,13.136780,13.136780,
30,6.239322,6.241222,6.241222,6.241222,6.241222,6.241222,6.241222,6.241222,6.241222,6.241222,6.241222,
31,31.158280,31.158000,31.158000,31.158000,31.158000,31.158000,31.158000,31.158000,31.158000,31.158000,31.158000,
32,-11.175300,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,-11.175700,
33,27.096790,27.096670,27.096670,27.096670,27.096670,27.096670,27.096670,27.096670,27.096670,27.096670,27.096670,
34,-15.547770,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,-15.547990,
35,63.599970,63.599980,63.599980,63.599980,63.599980,63.599980,63.599980,63.599980,63.599980,63.599980,63.599980,
37,75.167970,75.167980,75.167980,75.167980,75.167980,75.167980,75.167980,75.167980,75.167980,75.167980,75.167980,
38,-22.887710,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,-22.887740,
39,90.890740,90.890760,90.890760,90.890760,90.890760,90.890760,90.890760,90.890760,90.890760,90.890760,90.890760,
40,-67.254340,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,-67.254660,
41,116.648000,116.648300,116.648300,116.648300,116.648300,116.648300,116.648300,116.648300,116.648300,116.648300,116.648300,
42,121.608000,121.608300,121.608300,121.608300,121.608300,121.608300,121.608300,121.608300,121.608300,121.608300,121.608300,
43,126.370000,126.370300,126.370300,126.370300,126.370300,126.370300,126.370300,126.370300,126.370300,126.370300,126.370300,
44,117.588400,117.588000,117.588000,117.588000,117.588000,117.588000,117.588000,117.588000,117.588000,117.588000,117.588000,
45,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,189.178700,
46,73.037050,73.037100,73.037100,73.037100,73.037100,73.037100,73.037100,73.037100,73.037100,73.037100,73.037100,
47,109.113700,109.113600,109.113600,109.113600,109.113600,109.113600,109.113600,109.113600,109.113600,109.113600,109.113600,
48,34.210990,34.210960,34.210960,34.210960,34.210960,34.210960,34.210960,34.210960,34.210960,34.210960,34.210960,
49,64.888680,64.888660,64.888660,64.888660,64.888660,64.888660,64.888660,64.888660,64.888660,64.888660,64.888660,
51,105.610000,105.610300,105.610300,105.610300,105.610300,105.610300,105.610300,105.610300,105.610300,105.610300,105.610300,
52,56.116680,56.116660,56.116660,56.116660,56.116660,56.116660,56.116660,56.116660,56.116660,56.116660,56.116660,
53,41.276580,41.276680,41.276680,41.276680,41.276680,41.276680,41.276680,41.276680,41.276680,41.276680,41.276680,
54,41.915360,41.915160,41.915160,41.915160,41.915160,41.915160,41.915160,41.915160,41.915160,41.915160,41.915160,
55,24.742020,24.742380,24.742380,24.742380,24.742380,24.742380,24.742380,24.742380,24.742380,24.742380,24.742380,
56,29.290490,29.290000,29.290000,29.290000,29.290000,29.290000,29.290000,29.290000,29.290000,29.290000,29.290000,
57,22.971570,22.971530,22.971530,22.971530,22.971530,22.971530,22.971530,22.971530,22.971530,22.971530,22.971530,
58,11.170540,11.169990,11.169990,11.169990,11.169990,11.169990,11.169990,11.169990,11.169990,11.169990,11.169990,
59,21.392880,21.392370,21.392370,21.392370,21.392370,21.392370,21.392370,21.392370,21.392370,21.392370,21.392370,
60,14.712420,14.712380,14.712380,14.712380,14.712380,14.712380,14.712380,14.712380,14.712380,14.712380,14.712380,
61,15.177370,15.176850,15.176850,15.176850,15.176850,15.176850,15.176850,15.176850,15.176850,15.176850,15.176850,
62,18.653710,18.653510,18.653510,18.653510,18.653510,18.653510,18.653510,18.653510,18.653510,18.653510,18.653510,
63,33.960830,33.960260,33.960260,33.960260,33.960260,33.960260,33.960260,33.960260,33.960260,33.960260,33.960260,
64,19.665110,19.665230,19.665230,19.665230,19.665230,19.665230,19.665230,19.665230,19.665230,19.665230,19.665230,
65,62.991900,62.991490,62.991490,62.991490,62.991490,62.991490,62.991490,62.991490,62.991490,62.991490,62.991490,
66,42.229270,42.229170,42.229170,42.229170,42.229170,42.229170,42.229170,42.229170,42.229170,42.229170,42.229170,
67,174.700400,174.700300,174.700300,174.700300,174.700300,174.700300,174.700300,174.700300,174.700300,174.700300,174.700300,
69,179.206400,179.206300,179.206300,179.206300,179.206300,179.206300,179.206300,179.206300,179.206300,179.206300,179.206300,
71,68.627080,68.626910,68.626910,68.626910,68.626910,68.626910,68.626910,68.626910,68.626910,68.626910,68.626910,
72,148.279500,148.279700,148.279700,148.279700,148.279700,148.279700,148.279700,148.279700,148.279700,148.279700,148.279700,
73,123.271300,123.271400,123.271400,123.271400,123.271400,123.271400,123.271400,123.271400,123.271400,123.271400,123.271400,
74,114.991300,114.991400,114.991400,114.991400,114.991400,114.991400,114.991400,114.991400,114.991400,114.991400,114.991400,
