 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,16.92,
2,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,-23.73,
3,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,-36.94,
4,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,
5,65.63,65.63,65.63,65.63,65.63,65.63,65.63,65.63,65.63,65.63,65.63,
6,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,50.96,
7,-34.36,-34.37,-34.37,-34.37,-34.37,-34.37,-34.37,-34.37,-34.37,-34.37,-34.37,
9,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,20.99,
10,26.70,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,
11,10.38,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,
12,9.09,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,
13,12.90,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,
14,15.76,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,
15,-6.89,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,
16,13.18,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,
17,35.63,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,35.64,
18,10.01,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,
19,13.13,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,
21,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,
22,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.32,
23,10.92,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,
24,15.13,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,15.21,
25,-1.97,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,
26,20.31,20.19,20.19,20.19,20.19,20.19,20.19,20.19,20.19,20.19,20.19,
27,4.40,4.30,4.30,4.30,4.30,4.30,4.30,4.30,4.30,4.30,4.30,
28,-14.74,-14.80,-14.80,-14.80,-14.80,-14.80,-14.80,-14.80,-14.80,-14.80,-14.80,
29,13.53,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,
30,6.17,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,
31,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,
32,-11.36,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,-11.37,
33,26.94,26.93,26.93,26.93,26.93,26.93,26.93,26.93,26.93,26.93,26.93,
34,-15.58,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,
35,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,
37,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,
38,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,-22.88,
39,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,
40,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,-67.25,
41,116.64,116.64,116.64,116.64,116.64,116.64,116.64,116.64,116.64,116.64,116.64,
42,121.60,121.60,121.60,121.60,121.60,121.60,121.60,121.60,121.60,121.60,121.60,
43,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,126.37,
44,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,117.59,
45,189.17,189.17,189.17,189.17,189.17,189.17,189.17,189.17,189.17,189.17,189.17,
46,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03,
47,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,
48,34.19,34.19,34.19,34.19,34.19,34.19,34.19,34.19,34.19,34.19,34.19,
49,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,64.91,
51,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,
52,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,
53,41.17,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,41.18,
54,41.96,41.95,41.95,41.95,41.95,41.95,41.95,41.95,41.95,41.95,41.95,
55,24.38,24.39,24.39,24.39,24.39,24.39,24.39,24.39,24.39,24.39,24.39,
56,29.56,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,29.55,
57,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,
58,11.61,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,
59,21.02,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,
60,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,
61,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,
62,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,
63,34.13,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,
64,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,
65,63.02,63.02,63.02,63.02,63.02,63.02,63.02,63.02,63.02,63.02,63.02,
