 Link ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,16.918700,16.918820,16.918820,16.918820,16.918820,16.918820,16.918820,16.918820,16.918820,16.918820,16.918820,
2,-23.728770,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,-23.728820,
3,-36.938310,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,-36.938490,
4,11.918580,11.918820,11.918820,11.918820,11.918820,11.918820,11.918820,11.918820,11.918820,11.918820,11.918820,
5,65.644780,65.645030,65.645030,65.645030,65.645030,65.645030,65.645030,65.645030,65.645030,65.645030,65.645030,
6,50.968790,50.969020,50.969020,50.969020,50.969020,50.969020,50.969020,50.969020,50.969020,50.969020,50.969020,
7,-34.397200,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,-34.397850,
9,21.003470,21.003360,21.003360,21.003360,21.003360,21.003360,21.003360,21.003360,21.003360,21.003360,21.003360,
10,26.758400,26.758990,26.758990,26.758990,26.758990,26.758990,26.758990,26.758990,26.758990,26.758990,26.758990,
11,10.423190,10.423850,10.423850,10.423850,10.423850,10.423850,10.423850,10.423850,10.423850,10.423850,10.423850,
12,9.119722,9.122822,9.122822,9.122822,9.122822,9.122822,9.122822,9.122822,9.122822,9.122822,9.122822,
13,12.971230,12.974670,12.974670,12.974670,12.974670,12.974670,12.974670,12.974670,12.974670,12.974670,12.974670,
14,15.814080,15.816610,15.816610,15.816610,15.816610,15.816610,15.816610,15.816610,15.816610,15.816610,15.816610,
15,-6.940725,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,-6.952270,
16,13.250510,13.251760,13.251760,13.251760,13.251760,13.251760,13.251760,13.251760,13.251760,13.251760,13.251760,
17,35.634010,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,35.636520,
18,10.031390,9.998219,9.998219,9.998219,9.998219,9.998219,9.998219,9.998219,9.998219,9.998219,9.998219,
19,13.262970,13.270940,13.270940,13.270940,13.270940,13.270940,13.270940,13.270940,13.270940,13.270940,13.270940,
21,-3.689709,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,-3.690000,
22,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,18.318000,
23,10.947090,10.961160,10.961160,10.961160,10.961160,10.961160,10.961160,10.961160,10.961160,10.961160,10.961160,
24,15.168490,15.200840,15.200840,15.200840,15.200840,15.200840,15.200840,15.200840,15.200840,15.200840,15.200840,
25,-2.290043,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,-2.280463,
26,20.124300,20.111300,20.111300,20.111300,20.111300,20.111300,20.111300,20.111300,20.111300,20.111300,20.111300,
27,4.651514,4.638886,4.638886,4.638886,4.638886,4.638886,4.638886,4.638886,4.638886,4.638886,4.638886,
28,-14.794600,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,-14.801420,
29,13.579950,13.574800,13.574800,13.574800,13.574800,13.574800,13.574800,13.574800,13.574800,13.574800,13.574800,
30,6.200841,6.206434,6.206434,6.206434,6.206434,6.206434,6.206434,6.206434,6.206434,6.206434,6.206434,
31,31.561930,31.561230,31.561230,31.561230,31.561230,31.561230,31.561230,31.561230,31.561230,31.561230,31.561230,
32,-11.405030,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,-11.405630,
33,26.947600,26.947200,26.947200,26.947200,26.947200,26.947200,26.947200,26.947200,26.947200,26.947200,26.947200,
34,-15.621830,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,-15.622180,
35,63.583730,63.583710,63.583710,63.583710,63.583710,63.583710,63.583710,63.583710,63.583710,63.583710,63.583710,
37,75.151730,75.151700,75.151700,75.151700,75.151700,75.151700,75.151700,75.151700,75.151700,75.151700,75.151700,
38,-22.891680,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,-22.891720,
39,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,90.887010,
40,-67.252980,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,-67.253300,
41,116.646100,116.646400,116.646400,116.646400,116.646400,116.646400,116.646400,116.646400,116.646400,116.646400,116.646400,
42,121.606100,121.606400,121.606400,121.606400,121.606400,121.606400,121.606400,121.606400,121.606400,121.606400,121.606400,
43,126.368100,126.368400,126.368400,126.368400,126.368400,126.368400,126.368400,126.368400,126.368400,126.368400,126.368400,
44,117.589900,117.589500,117.589500,117.589500,117.589500,117.589500,117.589500,117.589500,117.589500,117.589500,117.589500,
45,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,189.173800,
46,73.033900,73.033940,73.033940,73.033940,73.033940,73.033940,73.033940,73.033940,73.033940,73.033940,73.033940,
47,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,109.111900,
48,34.202450,34.202410,34.202410,34.202410,34.202410,34.202410,34.202410,34.202410,34.202410,34.202410,34.202410,
49,64.895470,64.895450,64.895450,64.895450,64.895450,64.895450,64.895450,64.895450,64.895450,64.895450,64.895450,
51,105.608100,105.608400,105.608400,105.608400,105.608400,105.608400,105.608400,105.608400,105.608400,105.608400,105.608400,
52,56.123470,56.123460,56.123460,56.123460,56.123460,56.123460,56.123460,56.123460,56.123460,56.123460,56.123460,
53,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,41.217680,
54,41.935150,41.934730,41.934730,41.934730,41.934730,41.934730,41.934730,41.934730,41.934730,41.934730,41.934730,
55,24.495320,24.495660,24.495660,24.495660,24.495660,24.495660,24.495660,24.495660,24.495660,24.495660,24.495660,
56,29.475790,29.474330,29.474330,29.474330,29.474330,29.474330,29.474330,29.474330,29.474330,29.474330,29.474330,
57,23.070390,23.069510,23.069510,23.069510,23.069510,23.069510,23.069510,23.069510,23.069510,23.069510,23.069510,
58,11.300330,11.297920,11.297920,11.297920,11.297920,11.297920,11.297920,11.297920,11.297920,11.297920,11.297920,
59,21.613120,21.613560,21.613560,21.613560,21.613560,21.613560,21.613560,21.613560,21.613560,21.613560,21.613560,
60,14.802810,14.805640,14.805640,14.805640,14.805640,14.805640,14.805640,14.805640,14.805640,14.805640,14.805640,
61,15.230030,15.232770,15.232770,15.232770,15.232770,15.232770,15.232770,15.232770,15.232770,15.232770,15.232770,
62,18.697090,18.695100,18.695100,18.695100,18.695100,18.695100,18.695100,18.695100,18.695100,18.695100,18.695100,
63,34.057540,34.057750,34.057750,34.057750,34.057750,34.057750,34.057750,34.057750,34.057750,34.057750,34.057750,
64,19.583930,19.583250,19.583250,19.583250,19.583250,19.583250,19.583250,19.583250,19.583250,19.583250,19.583250,
65,63.007420,63.007000,63.007000,63.007000,63.007000,63.007000,63.007000,63.007000,63.007000,63.007000,63.007000,
66,42.183360,42.182960,42.182960,42.182960,42.182960,42.182960,42.182960,42.182960,42.182960,42.182960,42.182960,
67,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,174.707000,
69,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,179.213000,
71,68.632610,68.632460,68.632460,68.632460,68.632460,68.632460,68.632460,68.632460,68.632460,68.632460,68.632460,
72,148.278600,148.278800,148.278800,148.278800,148.278800,148.278800,148.278800,148.278800,148.278800,148.278800,148.278800,
73,123.272400,123.272500,123.272500,123.272500,123.272500,123.272500,123.272500,123.272500,123.272500,123.272500,123.272500,
74,114.992400,114.992500,114.992500,114.992500,114.992500,114.992500,114.992500,114.992500,114.992500,114.992500,114.992500,
75,4.054850,4.054000,4.054000,4.054000,4.054000,4.054000,4.054000,4.054000,4.054000,4.054000,4.054000,
78,-48.076450,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,-48.076990,
79,40.712500,40.712990,40.712990,40.712990,40.712990,40.712990,40.712990,40.712990,40.712990,40.712990,40.712990,
80,11.695650,11.708130,11.708130,11.708130,11.708130,11.708130,11.708130,11.708130,11.708130,11.708130,11.708130,
81,17.745760,17.744870,17.744870,17.744870,17.744870,17.744870,17.744870,17.744870,17.744870,17.744870,17.744870,
82,5.921142,5.918869,5.918869,5.918869,5.918869,5.918869,5.918869,5.918869,5.918869,5.918869,5.918869,
84,-9.276946,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,-9.276511,
85,2.459062,2.458704,2.458704,2.458704,2.458704,2.458704,2.458704,2.458704,2.458704,2.458704,2.458704,
86,-21.020960,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,-21.020450,
89,-17.341320,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,-17.340460,
91,-6.695864,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,-6.692841,
93,-37.617770,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,-37.617920,
94,276.452900,276.453300,276.453300,276.453300,276.453300,276.453300,276.453300,276.453300,276.453300,276.453300,276.453300,
95,174.828200,174.827100,174.827100,174.827100,174.827100,174.827100,174.827100,174.827100,174.827100,174.827100,174.827100,
96,251.394000,251.393800,251.393800,251.393800,251.393800,251.393800,251.393800,251.393800,251.393800,251.393800,251.393800,
97,263.784000,263.783900,263.783900,263.783900,263.783900,263.783900,263.783900,263.783900,263.783900,263.783900,263.783900,
99,2.560359,2.558795,2.558795,2.558795,2.558795,2.558795,2.558795,2.558795,2.558795,2.558795,2.558795,
100,7.406892,7.406691,7.406691,7.406691,7.406691,7.406691,7.406691,7.406691,7.406691,7.406691,7.406691,
101,10.563310,10.563430,10.563430,10.563430,10.563430,10.563430,10.563430,10.563430,10.563430,10.563430,10.563430,
102,23.490490,23.490020,23.490020,23.490020,23.490020,23.490020,23.490020,23.490020,23.490020,23.490020,23.490020,
