,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9647058823529412,0.8314606741573034,0.8131868131868132,0.7777777777777778,0.8349514563106796,0.9696969696969697,0.95,0.9797979797979798,0.98989898989899,0.9611650485436893,0.9807692307692307,0.43283582089552236,0.42962962962962964,0.9716981132075472,0.9017857142857143,0.9908256880733946,0.9908256880733946,0.9814814814814815,0.9537037037037037,0.9904761904761905,0.9619047619047619,0.9134615384615384,0.9117647058823529,0.9393939393939394,0.7,0.6736842105263158,0.9285714285714286,0.9873417721518988,0.9625,0.45454545454545453,0.5980392156862745,1.0,0.9294117647058824,0.7128712871287128,0.8877551020408163,0.8823529411764706,0.9223300970873787,0.9423076923076923,0.9326923076923077,0.95,0.9583333333333334,0.9166666666666666,0.956989247311828,0.8829787234042553,0.7391304347826086,0.7666666666666667,0.9885057471264368,0.8181818181818182,0.9789473684210527,0.979381443298969,0.5454545454545454,0.49193548387096775,0.4576271186440678,0.9367088607594937,0.797752808988764,0.75,0.7682926829268293,0.47619047619047616,0.8850574712643678,0.5042016806722689,0.96875,0.9787234042553191,0.9042553191489362,0.5384615384615384,0.946236559139785,0.9666666666666667,0.7872340425531915,0.8333333333333334,0.7835051546391752,0.8863636363636364,0.8295454545454546,0.5882352941176471,0.9512195121951219,0.27586206896551724,0.3813559322033898,0.7570093457943925,0.9191919191919192,0.6846846846846847,0.9157894736842105,0.7156862745098039,0.6944444444444444,0.9900990099009901,1.0,0.2937062937062937,0.2847222222222222,0.9705882352941176,0.9428571428571428,0.3986013986013986,0.3819444444444444,0.6949152542372882,0.941747572815534,0.7235772357723578,0.4094488188976378,0.4015748031496063,0.954954954954955,0.9724770642201835,1.0,0.9722222222222222,0.908256880733945,0.9065420560747663,0.9902912621359223,0.9803921568627451,0.9423076923076923,0.970873786407767,0.3790322580645161,0.9142857142857143,0.9846153846153847,0.9848484848484849,0.8428571428571429,0.3333333333333333,0.5486725663716814,0.5948275862068966,
2,0.8222222222222222,0.9534883720930233,0.8191489361702128,0.8484848484848485,0.8252427184466019,0.96,0.9696969696969697,0.97,0.9514563106796117,0.9611650485436893,0.4222222222222222,0.9528301886792453,0.4264705882352941,0.8928571428571429,0.8938053097345132,0.981651376146789,0.9724770642201835,0.9363636363636364,0.9444444444444444,0.9528301886792453,0.8785046728971962,0.8518518518518519,0.8725490196078431,0.6730769230769231,0.8247422680412371,0.648936170212766,0.9166666666666666,0.9506172839506173,0.45871559633027525,0.75,0.5980392156862745,0.9294117647058824,0.73,0.6448598130841121,0.8,0.8301886792452831,0.9230769230769231,0.9134615384615384,0.9038461538461539,0.91,0.9183673469387755,0.8762886597938144,0.845360824742268,0.7340425531914894,0.8804347826086957,0.7582417582417582,0.826530612244898,0.801980198019802,0.9587628865979382,0.5416666666666666,0.44360902255639095,0.776595744680851,0.47413793103448276,0.75,0.8961038961038961,0.65625,0.47058823529411764,0.43243243243243246,0.5486725663716814,0.4957983193277311,0.9479166666666666,0.9052631578947369,0.49193548387096775,0.5086206896551724,0.9157894736842105,0.7956989247311828,0.8421052631578947,0.8651685393258427,0.7368421052631579,0.8571428571428571,0.5742574257425742,0.5728155339805825,0.2542372881355932,0.7156862745098039,0.3879310344827586,0.7297297297297297,0.6788990825688074,0.6875,0.6796116504854369,0.92,0.6880733944954128,0.9900990099009901,0.2937062937062937,0.9611650485436893,0.2777777777777778,0.9523809523809523,0.3611111111111111,0.9714285714285714,0.36879432624113473,0.6885245901639344,0.6747967479674797,0.384,0.9908256880733946,0.3984375,0.963302752293578,0.9724770642201835,0.9722222222222222,0.9345794392523364,0.9444444444444444,0.897196261682243,0.970873786407767,0.9615384615384616,0.9705882352941176,0.3870967741935484,0.3865546218487395,0.9285714285714286,0.9696969696969697,0.855072463768116,0.28225806451612906,0.25,0.5555555555555556,,
3,0.9882352941176471,0.74,0.7281553398058253,0.82,0.8,0.9405940594059405,0.9797979797979798,0.9326923076923077,0.9514563106796117,0.42424242424242425,0.9345794392523364,0.9809523809523809,0.3873239436619718,0.8849557522123894,0.8849557522123894,0.963302752293578,0.9279279279279279,0.9272727272727272,0.9259259259259259,0.8703703703703703,0.8198198198198198,0.7981651376146789,0.616822429906542,0.7920792079207921,0.7653061224489796,0.6382978723404256,0.9058823529411765,0.46788990825688076,0.7777777777777778,0.75,0.5523809523809524,0.73,0.6448598130841121,0.6363636363636364,0.7850467289719626,0.8666666666666667,0.912621359223301,0.9215686274509803,0.8653846153846154,0.8910891089108911,0.8787878787878788,0.845360824742268,0.71875,0.8924731182795699,0.8709677419354839,0.6767676767676768,0.81,0.803921568627451,0.5508474576271186,0.45038167938931295,0.5398230088495575,0.7659574468085106,0.5431034482758621,0.8846153846153846,0.7159090909090909,0.4909090909090909,0.4392523364485981,0.452991452991453,0.5398230088495575,0.4915254237288136,0.9157894736842105,0.496,0.4634146341463415,0.5304347826086957,0.7731958762886598,0.8125,0.7959183673469388,0.8372093023255814,0.75,0.6372549019607843,0.5588235294117647,0.2711864406779661,0.6826923076923077,0.5309734513274337,0.36363636363636365,0.8877551020408163,0.7129629629629629,0.5126050420168067,0.8627450980392157,0.9108910891089109,0.6880733944954128,0.2867132867132867,0.9611650485436893,0.9514563106796117,0.3146853146853147,0.3680555555555556,0.9519230769230769,0.675,0.41134751773049644,0.944954128440367,0.336,0.7154471544715447,0.9464285714285714,0.3858267716535433,0.963302752293578,0.981651376146789,0.9345794392523364,0.9174311926605505,0.9351851851851852,0.8785046728971962,0.9711538461538461,0.9901960784313726,0.3821138211382114,0.3949579831932773,0.38333333333333336,0.9428571428571428,0.8676470588235294,0.2845528455284553,0.2542372881355932,0.4434782608695652,,,
4,0.7676767676767676,0.81,0.7184466019417476,0.8118811881188119,0.8,0.9504950495049505,0.941747572815534,0.9326923076923077,0.4166666666666667,0.9150943396226415,0.9622641509433962,0.8839285714285714,0.38461538461538464,0.8761061946902655,0.8672566371681416,0.918918918918919,0.918918918918919,0.9090909090909091,0.8623853211009175,0.8125,0.7678571428571429,0.5752212389380531,0.7475728155339806,0.7524752475247525,0.7551020408163265,0.6145833333333334,0.4909090909090909,0.7888888888888889,0.7777777777777778,0.8089887640449438,0.7373737373737373,0.6448598130841121,0.6071428571428571,0.625,0.8037383177570093,0.8557692307692307,0.9019607843137255,0.900990099009901,0.8301886792452831,0.8529411764705882,0.8118811881188119,0.6666666666666666,0.8736842105263158,0.8829787234042553,0.8181818181818182,0.6633663366336634,0.8118811881188119,0.5803571428571429,0.4461538461538462,0.5495495495495496,0.5727272727272728,0.851063829787234,0.4473684210526316,0.6888888888888889,0.4716981132075472,0.47368421052631576,0.4473684210526316,0.4444444444444444,0.5357142857142857,0.5405405405405406,0.504,0.46774193548387094,0.48360655737704916,0.48214285714285715,0.7722772277227723,0.8229166666666666,0.7872340425531915,0.7692307692307693,0.48214285714285715,0.6372549019607843,0.23529411764705882,0.5945945945945946,0.5043478260869565,0.5391304347826087,0.31666666666666665,0.8514851485148515,0.5042735042735043,0.7589285714285714,0.8543689320388349,0.9108910891089109,0.2748091603053435,0.9514563106796117,0.9514563106796117,0.9711538461538461,0.875,0.9805825242718447,0.6837606837606838,0.6967213114754098,0.41379310344827586,0.373015873015873,0.6666666666666666,0.6825396825396826,0.9545454545454546,0.3858267716535433,0.9369369369369369,0.926605504587156,0.9174311926605505,0.908256880733945,0.9166666666666666,0.897196261682243,0.9805825242718447,0.376,0.3898305084745763,0.39166666666666666,0.38016528925619836,0.821917808219178,0.28688524590163933,0.2457627118644068,0.38524590163934425,,,,
5,0.8383838383838383,0.7821782178217822,0.6952380952380952,0.7941176470588235,0.8095238095238095,0.9142857142857143,0.941747572815534,0.40601503759398494,0.9056603773584906,0.9428571428571428,0.8672566371681416,0.8761061946902655,0.3776223776223776,0.8918918918918919,0.8260869565217391,0.9099099099099099,0.9009009009009009,0.8636363636363636,0.8545454545454545,0.7610619469026548,0.5517241379310345,0.6972477064220184,0.7087378640776699,0.7425742574257426,0.7474747474747475,0.4537037037037037,0.8333333333333334,0.7888888888888889,0.8390804597701149,0.5740740740740741,0.7156862745098039,0.6071428571428571,0.5964912280701754,0.6428571428571429,0.7592592592592593,0.8269230769230769,0.9191919191919192,0.8461538461538461,0.8113207547169812,0.7884615384615384,0.6568627450980392,0.8350515463917526,0.8645833333333334,0.90625,0.801980198019802,0.6504854368932039,0.5855855855855856,0.421875,0.5596330275229358,0.5833333333333334,0.5877192982456141,0.7021276595744681,0.452991452991453,0.44036697247706424,0.44144144144144143,0.5431034482758621,0.43859649122807015,0.4396551724137931,0.5904761904761905,0.43902439024390244,0.47580645161290325,0.4878048780487805,0.4369747899159664,0.5585585585585585,0.8181818181818182,0.8152173913043478,0.7628865979381443,0.5588235294117647,0.4954954954954955,0.2916666666666667,0.5398230088495575,0.4583333333333333,0.5128205128205128,0.7525773195876289,0.3114754098360656,0.6036036036036037,0.7706422018348624,0.7678571428571429,0.8543689320388349,0.29411764705882354,0.6576576576576577,0.941747572815534,0.9711538461538461,0.3776223776223776,0.2986111111111111,0.6779661016949152,0.6639344262295082,0.9541284403669725,0.27692307692307694,0.9357798165137615,0.6349206349206349,0.6854838709677419,0.9545454545454546,0.3937007874015748,0.9174311926605505,0.944954128440367,0.908256880733945,0.8899082568807339,0.9351851851851852,0.8878504672897196,0.373015873015873,0.38333333333333336,0.3865546218487395,0.3884297520661157,0.43859649122807015,0.28346456692913385,0.24786324786324787,0.3884297520661157,,,,,
6,0.81,0.7745098039215687,0.6952380952380952,0.803921568627451,0.7798165137614679,0.9142857142857143,0.4198473282442748,0.8878504672897196,0.9333333333333333,0.8482142857142857,0.8596491228070176,0.8672566371681416,0.3829787234042553,0.8495575221238938,0.8173913043478261,0.8918918918918919,0.8558558558558559,0.8558558558558559,0.8018018018018018,0.5470085470085471,0.6696428571428571,0.6605504587155964,0.6990291262135923,0.7524752475247525,0.5909090909090909,0.6631578947368421,0.8333333333333334,0.8505747126436781,0.5943396226415094,0.5175438596491229,0.6886792452830188,0.5964912280701754,0.6140350877192983,0.5877192982456141,0.7314814814814815,0.8415841584158416,0.8446601941747572,0.8095238095238095,0.8,0.638095238095238,0.82,0.826530612244898,0.9473684210526315,0.8877551020408163,0.803921568627451,0.5980392156862745,0.4251968503937008,0.5922330097087378,0.5943396226415094,0.584070796460177,0.5754716981132075,0.6836734693877551,0.5486725663716814,0.41228070175438597,0.47413793103448276,0.5344827586206896,0.4336283185840708,0.48623853211009177,0.4661016949152542,0.44537815126050423,0.4959349593495935,0.44166666666666665,0.5084745762711864,0.5,0.7916666666666666,0.7894736842105263,0.5089285714285714,0.5288461538461539,0.3508771929824561,0.5964912280701754,0.3983739837398374,0.4672131147540984,0.7171717171717171,0.6862745098039216,0.23770491803278687,0.8055555555555556,0.7798165137614679,0.7678571428571429,0.3082706766917293,0.8737864077669902,0.6788990825688074,0.9615384615384616,0.3776223776223776,0.9428571428571428,0.3115942028985507,0.6721311475409836,0.9174311926605505,0.392,0.4068965517241379,0.8928571428571429,0.6504065040650406,0.6854838709677419,0.9285714285714286,0.368,0.9009009009009009,0.9357798165137615,0.8899082568807339,0.908256880733945,0.9259259259259259,0.35714285714285715,0.38016528925619836,0.38016528925619836,0.38333333333333336,0.4473684210526316,0.515625,0.256198347107438,0.39166666666666666,,,,,,
7,0.801980198019802,0.7572815533980582,0.7047619047619048,0.7735849056603774,0.7962962962962963,0.4166666666666667,0.8962264150943396,0.9150943396226415,0.8392857142857143,0.8407079646017699,0.8508771929824561,0.8495575221238938,0.375886524822695,0.8407079646017699,0.8157894736842105,0.8468468468468469,0.8482142857142857,0.8035714285714286,0.5826086956521739,0.6637168141592921,0.6339285714285714,0.6513761467889908,0.7087378640776699,0.5982142857142857,0.7254901960784313,0.6631578947368421,0.875,0.6037735849056604,0.5357142857142857,0.5258620689655172,0.6759259259259259,0.6140350877192983,0.5603448275862069,0.5752212389380531,0.7428571428571429,0.8058252427184466,0.8076923076923077,0.7980769230769231,0.6203703703703703,0.7961165048543689,0.8118811881188119,0.9473684210526315,0.9278350515463918,0.87,0.6238532110091743,0.3884297520661157,0.5980392156862745,0.63,0.5945945945945946,0.5865384615384616,0.5495495495495496,0.452991452991453,0.5042016806722689,0.4576271186440678,0.46551724137931033,0.5304347826086957,0.4811320754716981,0.7319587628865979,0.4608695652173913,0.44166666666666665,0.45,0.5126050420168067,0.45528455284552843,0.48214285714285715,0.7676767676767676,0.5272727272727272,0.5089285714285714,0.2564102564102564,0.5603448275862069,0.45161290322580644,0.41935483870967744,0.5925925925925926,0.6699029126213593,0.7912087912087912,0.3333333333333333,0.8148148148148148,0.7798165137614679,0.2482758620689655,0.819047619047619,0.8823529411764706,0.6696428571428571,0.3706293706293706,0.9428571428571428,0.65,0.35507246376811596,0.926605504587156,0.3492063492063492,0.944954128440367,0.4041095890410959,0.9174311926605505,0.6504065040650406,0.6666666666666666,0.9090909090909091,0.384,0.8918918918918919,0.9174311926605505,0.908256880733945,0.8990825688073395,0.3828125,0.36363636363636365,0.3770491803278688,0.3770491803278688,0.4424778761061947,0.5354330708661418,0.5508474576271186,0.384,,,,,,,
8,0.7843137254901961,0.7669902912621359,0.6788990825688074,0.7735849056603774,0.4634146341463415,0.8703703703703703,0.9238095238095239,0.8392857142857143,0.831858407079646,0.831858407079646,0.8333333333333334,0.808695652173913,0.36879432624113473,0.8392857142857143,0.7719298245614035,0.8392857142857143,0.7964601769911505,0.6,0.7027027027027027,0.6283185840707964,0.625,0.6605504587155964,0.5892857142857143,0.6822429906542056,0.7254901960784313,0.6631578947368421,0.6415094339622641,0.5446428571428571,0.5304347826086957,0.5299145299145299,0.6944444444444444,0.5603448275862069,0.5478260869565217,0.5675675675675675,0.7102803738317757,0.803921568627451,0.7788461538461539,0.616822429906542,0.7735849056603774,0.7884615384615384,0.96875,0.9479166666666666,0.9090909090909091,0.5929203539823009,0.456,0.7241379310344828,0.6363636363636364,0.6442307692307693,0.5980392156862745,0.5596330275229358,0.5391304347826087,0.4380165289256198,0.9791666666666666,0.4491525423728814,0.4608695652173913,0.5833333333333334,0.6979166666666666,0.6979166666666666,0.45689655172413796,0.41739130434782606,0.5210084033613446,0.4596774193548387,0.4369747899159664,0.4824561403508772,0.5309734513274337,0.5272727272727272,0.30833333333333335,0.5263157894736842,0.4672131147540984,0.4603174603174603,0.5794392523364486,0.5535714285714286,0.7717391304347826,0.6666666666666666,0.3412698412698413,0.8148148148148148,0.2553191489361702,0.7678571428571429,0.8446601941747572,0.8846153846153846,0.3358208955223881,0.9333333333333333,0.65,0.6721311475409836,0.3310344827586207,0.35714285714285715,0.908256880733945,0.9017857142857143,0.3931034482758621,0.9174311926605505,0.632,0.6451612903225806,0.8928571428571429,0.3870967741935484,0.8738738738738738,0.9357798165137615,0.8990825688073395,0.375,0.3902439024390244,0.36065573770491804,0.37398373983739835,0.43478260869565216,0.49612403100775193,0.5726495726495726,0.8888888888888888,,,,,,,,
9,0.7941176470588235,0.7383177570093458,0.6788990825688074,0.38095238095238093,0.7889908256880734,0.897196261682243,0.8303571428571429,0.831858407079646,0.8230088495575221,0.8141592920353983,0.808695652173913,0.8,0.36428571428571427,0.7787610619469026,0.7652173913043478,0.7876106194690266,0.5948275862068966,0.7053571428571429,0.6666666666666666,0.6194690265486725,0.6339285714285714,0.5775862068965517,0.6272727272727273,0.6822429906542056,0.7254901960784313,0.6057692307692307,0.5803571428571429,0.5391304347826087,0.5344827586206896,0.5470085470085471,0.6666666666666666,0.5478260869565217,0.5398230088495575,0.5130434782608696,0.7075471698113207,0.81,0.6132075471698113,0.7714285714285715,0.7663551401869159,0.9393939393939394,0.9895833333333334,0.9285714285714286,0.5689655172413793,0.4453125,0.6237623762376238,0.7325581395348837,0.6504854368932039,0.6354166666666666,0.5700934579439252,0.5486725663716814,0.5603448275862069,0.49193548387096775,0.9894736842105263,0.4444444444444444,0.5092592592592593,0.7878787878787878,0.6989247311827957,0.6907216494845361,0.44545454545454544,0.42857142857142855,0.46774193548387094,0.44166666666666665,0.4380165289256198,0.2846153846153846,0.5309734513274337,0.3,0.5462184873949579,0.3870967741935484,0.464,0.6238532110091743,0.5405405405405406,0.5137614678899083,0.6513761467889908,0.6605504587155964,0.3412698412698413,0.3769230769230769,0.7636363636363637,0.7747747747747747,0.8476190476190476,0.38235294117647056,0.6460176991150443,0.6416666666666667,0.6721311475409836,0.926605504587156,0.26229508196721313,0.9174311926605505,0.8660714285714286,0.9090909090909091,0.3931034482758621,0.8918918918918919,0.6229508196721312,0.6349206349206349,0.8839285714285714,0.39344262295081966,0.8918918918918919,0.926605504587156,0.375,0.3821138211382114,0.3870967741935484,0.35772357723577236,0.43103448275862066,0.5116279069767442,0.5294117647058824,0.8981481481481481,,,,,,,,,
