# Result,,Id
1.0343497,0,179001
1.0318915,1,179
1.0287689,2,177
1.0022688,3,174
1,4,173
0.93787473,5,171001
0.9282981,6,171
0.9252668,7,172
0.81071997,8,170
0.7548476,9,165
0.733724,10,166
0.7186296,11,168
0.7152043,12,169
0.68533766,13,163
0.68036616,14,164
0.581985,15,162
0.5342227,16,161
0.45640516,17,106
0.5036171,18,124
0.52061254,19,125
0.4935472,20,125001
0.49157727,21,126
0.7760285,22,127
0.8064119,23,128
0.8138805,24,129
0.8085752,25,130
0.94369686,26,132
0.9192282,27,131001
0.94775885,28,131
0.9334978,29,133
0.8976321,30,134
1.0030991,31,135
1.0363268,32,136
0.9655609,33,137
0.9625044,34,138
1.0307494,35,139
1.0901635,36,141
1.1212518,37,143
1.1270659,38,144
1.1299635,39,145
1.008138,40,142
1.1745888,41,140001
1.2870516,42,151
1.3975289,43,152
0.86164665,44,107
1.2770368,45,108
1.3596697,46,109
1.4969077,47,110
1.4870969,48,111
1.5305415,49,113
1.5089899,50,114
1.5261309,51,112
1.2734053,52,115
1.2803643,53,116
1.2999499,54,117
1.2428391,55,118
1.2790264,56,119
0.63370126,57,105
0.8177592,58,102
0.799334,59,103
0.7856632,60,104
1.11708,61,100
1.111108,62,101
1.519764,63,96
1.5496093,64,97
1.5360769,65,98
1.5156507,66,99
1.5875705,67,93
1.5761197,68,94
1.5431489,69,95
1.6451634,70,92
1.964383,71,160
1.9967246,72,159001
2.0109892,73,159
2.0020492,74,156
1.9821671,75,157
1.9614195,76,158
1.9628781,77,155
1.9443823,78,154
1.7240894,79,153
2.8464808,80,55
3.0438156,81,59
2.9683728,82,60
2.9347584,83,61
2.9342756,84,62
1.3080049,85,147
1.4213184,86,150
1.4839592,87,148
1.4606379,88,149
2.9910395,89,63
2.9539647,90,64
2.9425137,91,65
2.9023058,92,66
2.8325539,93,67
2.7621937,94,68
2.7584653,95,69
2.6386502,96,70
2.4856505,97,71
2.4795883,98,72
2.812208,99,56
2.7323978,100,57
2.7085946,101,58
2.727445,102,53
2.6845024,103,54
2.7442045,104,52
2.5037782,105,46001
2.4846246,106,50
2.4328363,107,51
2.454632,108,47
2.3831356,109,48
2.342284,110,49
2.16772,111,42
2.1466928,112,45
2.1206374,113,46
2.1445074,114,41
1.9716983,115,35
2.0319333,116,36
2.0176728,117,39
2.012822,118,40
2.026841,119,37
1.7348852,120,91
1.3256108,121,90
1.2568574,122,89
1.7940264,123,31
1.8195189,124,32
1.7955552,125,34
1.8034358,126,33
1.5252601,127,28001
1.6319375,128,28
1.6456205,129,29
1.6394061,130,30
2.180783,131,27
2.7075212,132,26
2.7617662,133,23
2.9845388,134,22
1.1200144,135,87
1.055551,136,86
1.0127764,137,83
0.8878689,138,77
1.000263,139,81
0.9845276,140,78
0.9213449,141,79
0.90638715,142,80
0.25932458,143,82
0.99518365,144,84
0.99030334,145,85
0.9433645,146,121
0.7249099,147,122
0.46731427,148,123
1.1017853,149,120
0.7053928,150,75
0.8772537,151,76
0.68717605,152,73
0.6833258,153,74
0.42510948,154,227
0.27087978,155,215001
0.63094664,156,215
1.7761325,157,219
1.7793154,158,220
1.952588,159,221
1.9436353,160,222
1.9233708,161,223
1.9960793,162,223001
2.0081005,163,224
1.9800987,164,225
1.9733436,165,226
0.61916596,166,214
0.58791053,167,216
0.5862135,168,217
0.58272684,169,218
0.4371757,170,201
0.4629675,171,203
0.5188419,172,204
0.6015502,173,205
0.4990633,174,211
0.4909091,175,212
0.71472704,176,206
0.7537262,177,207
0.79795164,178,208
0.7683887,179,209
0.7593546,180,210
0.805221,181,213
0.41602376,182,200001
0.41701356,183,199
0.43359396,184,196
0.4448714,185,197
0.4420523,186,198
0.78439444,187,233
0.78760767,188,232
0.8013483,189,231
0.8028841,190,230
0.81311893,191,234
0.40294328,192,194
0.39706203,193,195
0.39763057,194,192
0.39450803,195,193
0.7870428,196,234001
0.84922427,197,235
0.64457256,198,236
0.6406549,199,237
0.63333756,200,238
0.63200366,201,240
0.56095237,202,239
0.34153202,203,190001
0.2989,204,187
0.33522886,205,188
0.40223837,206,189
0.2949445,207,186
0.2925799,208,185
0.8574894,209,235001
0.85115045,210,241
0.84599763,211,242
0.8047902,212,243
0.7610643,213,244
0.6487841,214,245
0.22770916,215,183
0.22513208,216,184
0.23843117,217,182
0.21817563,218,249
0.25058094,219,248
0.4035337,220,247
0.5041772,221,246
0.17526749,222,181
0.03536676,223,266
0.1630718,224,180004
0.3218354,225,190
0.31971335,226,191
0.20719434,227,180003
0.20391662,228,180002
0.17920856,229,180001
0.14329086,230,180
0.009464525,231,287
0.011980802,232,286
0.029156003,233,285
0.044029266,234,284
0.41222343,235,200
0.99339664,236,274
0.98402804,237,275
0.97987473,238,276
1.0901079,239,265
1.0969892,240,268
1.1261904,241,269
1.162549,242,271
1.1593055,243,270
1.5360974,244,318
1.539674,245,317
1.5308024,246,316
1.5149473,247,315
1.4427756,248,313
1.4376223,249,314
1.2461097,250,312
1.0595385,251,310
1.0560522,252,311
0.9212093,253,309
0.8229802,254,297
0.8284935,255,298
0.82297647,256,299
0.70410365,257,296
0.49396122,258,294
0.43814206,259,293
0.5261175,260,291
0.7001017,261,295
0.7335576,262,288
0.7115928,263,289
0.70049524,264,290
0.8649188,265,282
0.93933016,266,277
0.83448094,267,278
0.77295345,268,279
