Id,latitude,longitude,# Result
1,68.003992,156.744335,1.00E-05
2,77.048656,148.989553,0.00468154
3,77.048656,144.564523,0.005655232
4,76.756914,133.129518,0.006647858
5,71.724012,128.266344,0.017545007
6,61.439311,128.923532,0.034814958
7,57.263467,128.923532,0.1046794
8,56.935213,141.169085,1
9,57.008148,152.954562,0.07672869
10,69.608705,147.543749,0.004792735
11,71.304566,142.658698,0.005678298
12,75.717517,134.662939,0.006181878
13,70.465764,130.697931,0.008196594
14,68.623987,134.180987,0.012338422
15,66.235196,138.737498,0.009769728
16,63.262831,144.389287,0.0579772
17,72.088689,156.678594,0.000671706
18,72.143413,148.047579,0.004758603
19,73.893997,137.53267,0.005934154
20,68.003992,135.385869,0.011253534
21,66.891659,133.019968,0.01562042
22,64.101678,137.247885,0.0136821
23,62.387561,140.424278,0.12100406
24,57.135808,136.305911,0.24231717
25,61.147569,142.768193,0.1150903
26,69.13458,141.059535,0.007172503
27,65.852262,146.360799,0.022441737
28,56.989937,146.49228,0.38717517
29,61.092845,148.68289,0.061659314
30,60.181108,150.457289,0.049799137
31,68.405181,154.049894,0.001115154
32,68.058716,147.368513,0.009718131
33,66.873403,152.450732,0.004181827
34,66.563405,153.699368,0.002412967
35,61.512246,153.896536,0.018683227
36,61.56697,156.96338,0.021102726
37,69.13458,159.76737,0
