 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.217850,47.218020,47.218020,47.218020,47.218020,47.218020,47.218020,47.218020,47.218020,47.218020,47.218020,
2,47.224450,47.224620,47.224620,47.224620,47.224620,47.224620,47.224620,47.224620,47.224620,47.224620,47.224620,
3,47.235860,47.236030,47.236030,47.236030,47.236030,47.236030,47.236030,47.236030,47.236030,47.236030,47.236030,
4,47.214580,47.214750,47.214750,47.214750,47.214750,47.214750,47.214750,47.214750,47.214750,47.214750,47.214750,
5,47.171320,47.171490,47.171490,47.171490,47.171490,47.171490,47.171490,47.171490,47.171490,47.171490,47.171490,
6,47.102550,47.102720,47.102720,47.102720,47.102720,47.102720,47.102720,47.102720,47.102720,47.102720,47.102720,
7,47.086060,47.086240,47.086240,47.086240,47.086240,47.086240,47.086240,47.086240,47.086240,47.086240,47.086240,
8,47.095290,47.095460,47.095460,47.095460,47.095460,47.095460,47.095460,47.095460,47.095460,47.095460,47.095460,
9,47.083450,47.083630,47.083630,47.083630,47.083630,47.083630,47.083630,47.083630,47.083630,47.083630,47.083630,
10,47.081970,47.082150,47.082150,47.082150,47.082150,47.082150,47.082150,47.082150,47.082150,47.082150,47.082150,
11,47.076780,47.076950,47.076950,47.076950,47.076950,47.076950,47.076950,47.076950,47.076950,47.076950,47.076950,
12,47.075440,47.075620,47.075620,47.075620,47.075620,47.075620,47.075620,47.075620,47.075620,47.075620,47.075620,
13,50.204270,50.204450,50.204450,50.204450,50.204450,50.204450,50.204450,50.204450,50.204450,50.204450,50.204450,
14,47.072990,47.073160,47.073160,47.073160,47.073160,47.073160,47.073160,47.073160,47.073160,47.073160,47.073160,
15,47.071020,47.071190,47.071190,47.071190,47.071190,47.071190,47.071190,47.071190,47.071190,47.071190,47.071190,
16,47.059520,47.059690,47.059690,47.059690,47.059690,47.059690,47.059690,47.059690,47.059690,47.059690,47.059690,
17,47.059770,47.059940,47.059940,47.059940,47.059940,47.059940,47.059940,47.059940,47.059940,47.059940,47.059940,
18,47.068920,47.069100,47.069100,47.069100,47.069100,47.069100,47.069100,47.069100,47.069100,47.069100,47.069100,
19,47.073100,47.073270,47.073270,47.073270,47.073270,47.073270,47.073270,47.073270,47.073270,47.073270,47.073270,
20,47.081760,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,47.081940,
21,47.082330,47.082500,47.082500,47.082500,47.082500,47.082500,47.082500,47.082500,47.082500,47.082500,47.082500,
22,47.084980,47.085160,47.085160,47.085160,47.085160,47.085160,47.085160,47.085160,47.085160,47.085160,47.085160,
23,47.099670,47.099850,47.099850,47.099850,47.099850,47.099850,47.099850,47.099850,47.099850,47.099850,47.099850,
24,47.110180,47.110360,47.110360,47.110360,47.110360,47.110360,47.110360,47.110360,47.110360,47.110360,47.110360,
25,47.149680,47.149860,47.149860,47.149860,47.149860,47.149860,47.149860,47.149860,47.149860,47.149860,47.149860,
26,47.225750,47.225920,47.225920,47.225920,47.225920,47.225920,47.225920,47.225920,47.225920,47.225920,47.225920,
27,47.315360,47.315530,47.315530,47.315530,47.315530,47.315530,47.315530,47.315530,47.315530,47.315530,47.315530,
28,47.607380,47.607550,47.607550,47.607550,47.607550,47.607550,47.607550,47.607550,47.607550,47.607550,47.607550,
29,48.023710,48.023880,48.023880,48.023880,48.023880,48.023880,48.023880,48.023880,48.023880,48.023880,48.023880,
30,48.226650,48.226830,48.226830,48.226830,48.226830,48.226830,48.226830,48.226830,48.226830,48.226830,48.226830,
31,47.960670,47.960850,47.960850,47.960850,47.960850,47.960850,47.960850,47.960850,47.960850,47.960850,47.960850,
32,47.395080,47.395250,47.395250,47.395250,47.395250,47.395250,47.395250,47.395250,47.395250,47.395250,47.395250,
33,47.246280,47.246460,47.246460,47.246460,47.246460,47.246460,47.246460,47.246460,47.246460,47.246460,47.246460,
34,47.419920,47.420090,47.420090,47.420090,47.420090,47.420090,47.420090,47.420090,47.420090,47.420090,47.420090,
35,47.187950,47.188120,47.188120,47.188120,47.188120,47.188120,47.188120,47.188120,47.188120,47.188120,47.188120,
36,47.142290,47.142460,47.142460,47.142460,47.142460,47.142460,47.142460,47.142460,47.142460,47.142460,47.142460,
37,47.111480,47.111660,47.111660,47.111660,47.111660,47.111660,47.111660,47.111660,47.111660,47.111660,47.111660,
38,47.095490,47.095660,47.095660,47.095660,47.095660,47.095660,47.095660,47.095660,47.095660,47.095660,47.095660,
39,47.091980,47.092160,47.092160,47.092160,47.092160,47.092160,47.092160,47.092160,47.092160,47.092160,47.092160,
40,47.097430,47.097610,47.097610,47.097610,47.097610,47.097610,47.097610,47.097610,47.097610,47.097610,47.097610,
41,47.104160,47.104330,47.104330,47.104330,47.104330,47.104330,47.104330,47.104330,47.104330,47.104330,47.104330,
42,47.119980,47.120160,47.120160,47.120160,47.120160,47.120160,47.120160,47.120160,47.120160,47.120160,47.120160,
43,47.176640,47.176810,47.176810,47.176810,47.176810,47.176810,47.176810,47.176810,47.176810,47.176810,47.176810,
44,47.526240,47.526420,47.526420,47.526420,47.526420,47.526420,47.526420,47.526420,47.526420,47.526420,47.526420,
45,47.900500,47.900670,47.900670,47.900670,47.900670,47.900670,47.900670,47.900670,47.900670,47.900670,47.900670,
46,48.242600,48.242770,48.242770,48.242770,48.242770,48.242770,48.242770,48.242770,48.242770,48.242770,48.242770,
47,48.080270,48.080440,48.080440,48.080440,48.080440,48.080440,48.080440,48.080440,48.080440,48.080440,48.080440,
48,48.079920,48.080100,48.080100,48.080100,48.080100,48.080100,48.080100,48.080100,48.080100,48.080100,48.080100,
49,47.135670,47.135850,47.135850,47.135850,47.135850,47.135850,47.135850,47.135850,47.135850,47.135850,47.135850,
50,47.107340,47.107510,47.107510,47.107510,47.107510,47.107510,47.107510,47.107510,47.107510,47.107510,47.107510,
51,47.098340,47.098510,47.098510,47.098510,47.098510,47.098510,47.098510,47.098510,47.098510,47.098510,47.098510,
52,49.464220,49.464390,49.464390,49.464390,49.464390,49.464390,49.464390,49.464390,49.464390,49.464390,49.464390,
53,55.135470,55.135640,55.135640,55.135640,55.135640,55.135640,55.135640,55.135640,55.135640,55.135640,55.135640,
54,49.461610,49.461780,49.461780,49.461780,49.461780,49.461780,49.461780,49.461780,49.461780,49.461780,49.461780,
55,49.456690,49.456860,49.456860,49.456860,49.456860,49.456860,49.456860,49.456860,49.456860,49.456860,49.456860,
56,49.452970,49.453150,49.453150,49.453150,49.453150,49.453150,49.453150,49.453150,49.453150,49.453150,49.453150,
57,49.452190,49.452370,49.452370,49.452370,49.452370,49.452370,49.452370,49.452370,49.452370,49.452370,49.452370,
58,49.435460,49.435640,49.435640,49.435640,49.435640,49.435640,49.435640,49.435640,49.435640,49.435640,49.435640,
59,50.073780,50.073960,50.073960,50.073960,50.073960,50.073960,50.073960,50.073960,50.073960,50.073960,50.073960,
60,49.050380,49.050550,49.050550,49.050550,49.050550,49.050550,49.050550,49.050550,49.050550,49.050550,49.050550,
61,55.135260,55.135430,55.135430,55.135430,55.135430,55.135430,55.135430,55.135430,55.135430,55.135430,55.135430,
62,55.135640,55.135810,55.135810,55.135810,55.135810,55.135810,55.135810,55.135810,55.135810,55.135810,55.135810,
63,55.136200,55.136380,55.136380,55.136380,55.136380,55.136380,55.136380,55.136380,55.136380,55.136380,55.136380,
64,55.149540,55.149710,55.149710,55.149710,55.149710,55.149710,55.149710,55.149710,55.149710,55.149710,55.149710,
65,49.469890,49.470060,49.470060,49.470060,49.470060,49.470060,49.470060,49.470060,49.470060,49.470060,49.470060,
66,49.469980,49.470160,49.470160,49.470160,49.470160,49.470160,49.470160,49.470160,49.470160,49.470160,49.470160,
67,49.470920,49.471100,49.471100,49.471100,49.471100,49.471100,49.471100,49.471100,49.471100,49.471100,49.471100,
68,49.473480,49.473660,49.473660,49.473660,49.473660,49.473660,49.473660,49.473660,49.473660,49.473660,49.473660,
69,49.507320,49.507490,49.507490,49.507490,49.507490,49.507490,49.507490,49.507490,49.507490,49.507490,49.507490,
70,49.477750,49.477920,49.477920,49.477920,49.477920,49.477920,49.477920,49.477920,49.477920,49.477920,49.477920,
71,49.489010,49.489180,49.489180,49.489180,49.489180,49.489180,49.489180,49.489180,49.489180,49.489180,49.489180,
72,49.560950,49.561120,49.561120,49.561120,49.561120,49.561120,49.561120,49.561120,49.561120,49.561120,49.561120,
73,49.605480,49.605660,49.605660,49.605660,49.605660,49.605660,49.605660,49.605660,49.605660,49.605660,49.605660,
74,49.655770,49.655940,49.655940,49.655940,49.655940,49.655940,49.655940,49.655940,49.655940,49.655940,49.655940,
75,55.136150,55.136330,55.136330,55.136330,55.136330,55.136330,55.136330,55.136330,55.136330,55.136330,55.136330,
76,50.667400,50.667580,50.667580,50.667580,50.667580,50.667580,50.667580,50.667580,50.667580,50.667580,50.667580,
77,52.618230,52.618400,52.618400,52.618400,52.618400,52.618400,52.618400,52.618400,52.618400,52.618400,52.618400,
78,51.089980,51.090160,51.090160,51.090160,51.090160,51.090160,51.090160,51.090160,51.090160,51.090160,51.090160,
79,50.567550,50.567730,50.567730,50.567730,50.567730,50.567730,50.567730,50.567730,50.567730,50.567730,50.567730,
80,50.222970,50.223160,50.223160,50.223160,50.223160,50.223160,50.223160,50.223160,50.223160,50.223160,50.223160,
81,50.159610,50.159800,50.159800,50.159800,50.159800,50.159800,50.159800,50.159800,50.159800,50.159800,50.159800,
82,50.132790,50.132980,50.132980,50.132980,50.132980,50.132980,50.132980,50.132980,50.132980,50.132980,50.132980,
83,50.130040,50.130220,50.130220,50.130220,50.130220,50.130220,50.130220,50.130220,50.130220,50.130220,50.130220,
84,50.129600,50.129790,50.129790,50.129790,50.129790,50.129790,50.129790,50.129790,50.129790,50.129790,50.129790,
85,47.260390,47.260570,47.260570,47.260570,47.260570,47.260570,47.260570,47.260570,47.260570,47.260570,47.260570,
86,50.131410,50.131600,50.131600,50.131600,50.131600,50.131600,50.131600,50.131600,50.131600,50.131600,50.131600,
87,50.136120,50.136310,50.136310,50.136310,50.136310,50.136310,50.136310,50.136310,50.136310,50.136310,50.136310,
88,50.129540,50.129720,50.129720,50.129720,50.129720,50.129720,50.129720,50.129720,50.129720,50.129720,50.129720,
89,47.113080,47.113250,47.113250,47.113250,47.113250,47.113250,47.113250,47.113250,47.113250,47.113250,47.113250,
90,50.131390,50.131580,50.131580,50.131580,50.131580,50.131580,50.131580,50.131580,50.131580,50.131580,50.131580,
91,50.136510,50.136690,50.136690,50.136690,50.136690,50.136690,50.136690,50.136690,50.136690,50.136690,50.136690,
92,50.131290,50.131470,50.131470,50.131470,50.131470,50.131470,50.131470,50.131470,50.131470,50.131470,50.131470,
93,50.132990,50.133170,50.133170,50.133170,50.133170,50.133170,50.133170,50.133170,50.133170,50.133170,50.133170,
94,55.137080,55.137250,55.137250,55.137250,55.137250,55.137250,55.137250,55.137250,55.137250,55.137250,55.137250,
95,50.135940,50.136120,50.136120,50.136120,50.136120,50.136120,50.136120,50.136120,50.136120,50.136120,50.136120,
96,50.153580,50.153760,50.153760,50.153760,50.153760,50.153760,50.153760,50.153760,50.153760,50.153760,50.153760,
97,50.145280,50.145460,50.145460,50.145460,50.145460,50.145460,50.145460,50.145460,50.145460,50.145460,50.145460,
98,50.152260,50.152440,50.152440,50.152440,50.152440,50.152440,50.152440,50.152440,50.152440,50.152440,50.152440,
99,50.214500,50.214690,50.214690,50.214690,50.214690,50.214690,50.214690,50.214690,50.214690,50.214690,50.214690,
100,50.204210,50.204400,50.204400,50.204400,50.204400,50.204400,50.204400,50.204400,50.204400,50.204400,50.204400,
101,50.288810,50.288990,50.288990,50.288990,50.288990,50.288990,50.288990,50.288990,50.288990,50.288990,50.288990,
102,50.348630,50.348810,50.348810,50.348810,50.348810,50.348810,50.348810,50.348810,50.348810,50.348810,50.348810,
103,50.478000,50.478190,50.478190,50.478190,50.478190,50.478190,50.478190,50.478190,50.478190,50.478190,50.478190,
104,50.327050,50.327230,50.327230,50.327230,50.327230,50.327230,50.327230,50.327230,50.327230,50.327230,50.327230,
105,50.348950,50.349140,50.349140,50.349140,50.349140,50.349140,50.349140,50.349140,50.349140,50.349140,50.349140,
106,55.135940,55.136110,55.136110,55.136110,55.136110,55.136110,55.136110,55.136110,55.136110,55.136110,55.136110,
107,55.145880,55.146050,55.146050,55.146050,55.146050,55.146050,55.146050,55.146050,55.146050,55.146050,55.146050,
108,55.141550,55.141720,55.141720,55.141720,55.141720,55.141720,55.141720,55.141720,55.141720,55.141720,55.141720,
109,55.138470,55.138650,55.138650,55.138650,55.138650,55.138650,55.138650,55.138650,55.138650,55.138650,55.138650,
110,55.200120,55.200280,55.200280,55.200280,55.200280,55.200280,55.200280,55.200280,55.200280,55.200280,55.200280,
