 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.208850,47.209020,47.209020,47.209020,47.209020,47.209020,47.209020,47.209020,47.209020,47.209020,47.209020,
2,47.215650,47.215820,47.215820,47.215820,47.215820,47.215820,47.215820,47.215820,47.215820,47.215820,47.215820,
3,47.227300,47.227470,47.227470,47.227470,47.227470,47.227470,47.227470,47.227470,47.227470,47.227470,47.227470,
4,47.205960,47.206130,47.206130,47.206130,47.206130,47.206130,47.206130,47.206130,47.206130,47.206130,47.206130,
5,47.162930,47.163110,47.163110,47.163110,47.163110,47.163110,47.163110,47.163110,47.163110,47.163110,47.163110,
6,47.094650,47.094830,47.094830,47.094830,47.094830,47.094830,47.094830,47.094830,47.094830,47.094830,47.094830,
7,47.078210,47.078380,47.078380,47.078380,47.078380,47.078380,47.078380,47.078380,47.078380,47.078380,47.078380,
8,47.087440,47.087620,47.087620,47.087620,47.087620,47.087620,47.087620,47.087620,47.087620,47.087620,47.087620,
9,47.075640,47.075810,47.075810,47.075810,47.075810,47.075810,47.075810,47.075810,47.075810,47.075810,47.075810,
10,47.074150,47.074330,47.074330,47.074330,47.074330,47.074330,47.074330,47.074330,47.074330,47.074330,47.074330,
11,47.068980,47.069160,47.069160,47.069160,47.069160,47.069160,47.069160,47.069160,47.069160,47.069160,47.069160,
12,47.067640,47.067820,47.067820,47.067820,47.067820,47.067820,47.067820,47.067820,47.067820,47.067820,47.067820,
13,50.207200,50.207390,50.207390,50.207390,50.207390,50.207390,50.207390,50.207390,50.207390,50.207390,50.207390,
14,47.065200,47.065370,47.065370,47.065370,47.065370,47.065370,47.065370,47.065370,47.065370,47.065370,47.065370,
15,47.063220,47.063400,47.063400,47.063400,47.063400,47.063400,47.063400,47.063400,47.063400,47.063400,47.063400,
16,47.051730,47.051900,47.051900,47.051900,47.051900,47.051900,47.051900,47.051900,47.051900,47.051900,47.051900,
17,47.051980,47.052150,47.052150,47.052150,47.052150,47.052150,47.052150,47.052150,47.052150,47.052150,47.052150,
