 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.210100,47.210270,47.210270,47.210270,47.210270,47.210270,47.210270,47.210270,47.210270,47.210270,47.210270,
2,47.216740,47.216920,47.216920,47.216920,47.216920,47.216920,47.216920,47.216920,47.216920,47.216920,47.216920,
3,47.228200,47.228370,47.228370,47.228370,47.228370,47.228370,47.228370,47.228370,47.228370,47.228370,47.228370,
4,47.206810,47.206980,47.206980,47.206980,47.206980,47.206980,47.206980,47.206980,47.206980,47.206980,47.206980,
5,47.163250,47.163430,47.163430,47.163430,47.163430,47.163430,47.163430,47.163430,47.163430,47.163430,47.163430,
6,47.093890,47.094070,47.094070,47.094070,47.094070,47.094070,47.094070,47.094070,47.094070,47.094070,47.094070,
7,47.076920,47.077090,47.077090,47.077090,47.077090,47.077090,47.077090,47.077090,47.077090,47.077090,47.077090,
8,47.086670,47.086850,47.086850,47.086850,47.086850,47.086850,47.086850,47.086850,47.086850,47.086850,47.086850,
9,47.074760,47.074930,47.074930,47.074930,47.074930,47.074930,47.074930,47.074930,47.074930,47.074930,47.074930,
10,47.073180,47.073350,47.073350,47.073350,47.073350,47.073350,47.073350,47.073350,47.073350,47.073350,47.073350,
11,47.068130,47.068300,47.068300,47.068300,47.068300,47.068300,47.068300,47.068300,47.068300,47.068300,47.068300,
12,47.066760,47.066940,47.066940,47.066940,47.066940,47.066940,47.066940,47.066940,47.066940,47.066940,47.066940,
13,50.207300,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,50.207480,
14,47.064350,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,47.064530,
15,47.062370,47.062550,47.062550,47.062550,47.062550,47.062550,47.062550,47.062550,47.062550,47.062550,47.062550,
16,47.050880,47.051050,47.051050,47.051050,47.051050,47.051050,47.051050,47.051050,47.051050,47.051050,47.051050,
17,47.051130,47.051310,47.051310,47.051310,47.051310,47.051310,47.051310,47.051310,47.051310,47.051310,47.051310,
18,47.060280,47.060460,47.060460,47.060460,47.060460,47.060460,47.060460,47.060460,47.060460,47.060460,47.060460,
19,47.064460,47.064640,47.064640,47.064640,47.064640,47.064640,47.064640,47.064640,47.064640,47.064640,47.064640,
20,47.073200,47.073370,47.073370,47.073370,47.073370,47.073370,47.073370,47.073370,47.073370,47.073370,47.073370,
21,47.073750,47.073930,47.073930,47.073930,47.073930,47.073930,47.073930,47.073930,47.073930,47.073930,47.073930,
22,47.076380,47.076550,47.076550,47.076550,47.076550,47.076550,47.076550,47.076550,47.076550,47.076550,47.076550,
23,47.091170,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,47.091340,
24,47.101760,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,47.101940,
25,47.141570,47.141750,47.141750,47.141750,47.141750,47.141750,47.141750,47.141750,47.141750,47.141750,47.141750,
26,47.218040,47.218220,47.218220,47.218220,47.218220,47.218220,47.218220,47.218220,47.218220,47.218220,47.218220,
27,47.308060,47.308240,47.308240,47.308240,47.308240,47.308240,47.308240,47.308240,47.308240,47.308240,47.308240,
28,47.601120,47.601300,47.601300,47.601300,47.601300,47.601300,47.601300,47.601300,47.601300,47.601300,47.601300,
29,48.018840,48.019020,48.019020,48.019020,48.019020,48.019020,48.019020,48.019020,48.019020,48.019020,48.019020,
30,48.222430,48.222610,48.222610,48.222610,48.222610,48.222610,48.222610,48.222610,48.222610,48.222610,48.222610,
31,47.955940,47.956110,47.956110,47.956110,47.956110,47.956110,47.956110,47.956110,47.956110,47.956110,47.956110,
32,47.388090,47.388260,47.388260,47.388260,47.388260,47.388260,47.388260,47.388260,47.388260,47.388260,47.388260,
33,47.238660,47.238830,47.238830,47.238830,47.238830,47.238830,47.238830,47.238830,47.238830,47.238830,47.238830,
34,47.413020,47.413200,47.413200,47.413200,47.413200,47.413200,47.413200,47.413200,47.413200,47.413200,47.413200,
