 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
1,47.217360,47.217530,47.217530,47.217530,47.217530,47.217530,47.217530,47.217530,47.217530,47.217530,47.217530,
2,47.223960,47.224140,47.224140,47.224140,47.224140,47.224140,47.224140,47.224140,47.224140,47.224140,47.224140,
3,47.235370,47.235550,47.235550,47.235550,47.235550,47.235550,47.235550,47.235550,47.235550,47.235550,47.235550,
4,47.214090,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,47.214260,
5,47.170830,47.171000,47.171000,47.171000,47.171000,47.171000,47.171000,47.171000,47.171000,47.171000,47.171000,
6,47.102060,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,47.102230,
7,47.085580,47.085750,47.085750,47.085750,47.085750,47.085750,47.085750,47.085750,47.085750,47.085750,47.085750,
8,47.094800,47.094970,47.094970,47.094970,47.094970,47.094970,47.094970,47.094970,47.094970,47.094970,47.094970,
9,47.082970,47.083140,47.083140,47.083140,47.083140,47.083140,47.083140,47.083140,47.083140,47.083140,47.083140,
10,47.081490,47.081660,47.081660,47.081660,47.081660,47.081660,47.081660,47.081660,47.081660,47.081660,47.081660,
11,47.076290,47.076470,47.076470,47.076470,47.076470,47.076470,47.076470,47.076470,47.076470,47.076470,47.076470,
12,47.074960,47.075130,47.075130,47.075130,47.075130,47.075130,47.075130,47.075130,47.075130,47.075130,47.075130,
13,50.204700,50.204890,50.204890,50.204890,50.204890,50.204890,50.204890,50.204890,50.204890,50.204890,50.204890,
14,47.072500,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,47.072670,
15,47.070530,47.070700,47.070700,47.070700,47.070700,47.070700,47.070700,47.070700,47.070700,47.070700,47.070700,
16,47.059030,47.059200,47.059200,47.059200,47.059200,47.059200,47.059200,47.059200,47.059200,47.059200,47.059200,
17,47.059280,47.059460,47.059460,47.059460,47.059460,47.059460,47.059460,47.059460,47.059460,47.059460,47.059460,
18,47.068440,47.068610,47.068610,47.068610,47.068610,47.068610,47.068610,47.068610,47.068610,47.068610,47.068610,
19,47.072610,47.072780,47.072780,47.072780,47.072780,47.072780,47.072780,47.072780,47.072780,47.072780,47.072780,
20,47.081270,47.081450,47.081450,47.081450,47.081450,47.081450,47.081450,47.081450,47.081450,47.081450,47.081450,
21,47.081840,47.082020,47.082020,47.082020,47.082020,47.082020,47.082020,47.082020,47.082020,47.082020,47.082020,
22,47.084500,47.084670,47.084670,47.084670,47.084670,47.084670,47.084670,47.084670,47.084670,47.084670,47.084670,
23,47.099190,47.099360,47.099360,47.099360,47.099360,47.099360,47.099360,47.099360,47.099360,47.099360,47.099360,
24,47.109700,47.109870,47.109870,47.109870,47.109870,47.109870,47.109870,47.109870,47.109870,47.109870,47.109870,
25,47.149200,47.149370,47.149370,47.149370,47.149370,47.149370,47.149370,47.149370,47.149370,47.149370,47.149370,
26,47.225260,47.225430,47.225430,47.225430,47.225430,47.225430,47.225430,47.225430,47.225430,47.225430,47.225430,
27,47.314870,47.315040,47.315040,47.315040,47.315040,47.315040,47.315040,47.315040,47.315040,47.315040,47.315040,
28,47.606890,47.607060,47.607060,47.607060,47.607060,47.607060,47.607060,47.607060,47.607060,47.607060,47.607060,
29,48.023240,48.023410,48.023410,48.023410,48.023410,48.023410,48.023410,48.023410,48.023410,48.023410,48.023410,
30,48.226180,48.226350,48.226350,48.226350,48.226350,48.226350,48.226350,48.226350,48.226350,48.226350,48.226350,
31,47.960190,47.960360,47.960360,47.960360,47.960360,47.960360,47.960360,47.960360,47.960360,47.960360,47.960360,
32,47.394590,47.394760,47.394760,47.394760,47.394760,47.394760,47.394760,47.394760,47.394760,47.394760,47.394760,
33,47.245800,47.245970,47.245970,47.245970,47.245970,47.245970,47.245970,47.245970,47.245970,47.245970,47.245970,
34,47.419440,47.419610,47.419610,47.419610,47.419610,47.419610,47.419610,47.419610,47.419610,47.419610,47.419610,
35,47.187460,47.187630,47.187630,47.187630,47.187630,47.187630,47.187630,47.187630,47.187630,47.187630,47.187630,
36,47.141800,47.141980,47.141980,47.141980,47.141980,47.141980,47.141980,47.141980,47.141980,47.141980,47.141980,
37,47.111000,47.111170,47.111170,47.111170,47.111170,47.111170,47.111170,47.111170,47.111170,47.111170,47.111170,
38,47.095000,47.095180,47.095180,47.095180,47.095180,47.095180,47.095180,47.095180,47.095180,47.095180,47.095180,
39,47.091500,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,47.091670,
40,47.096950,47.097120,47.097120,47.097120,47.097120,47.097120,47.097120,47.097120,47.097120,47.097120,47.097120,
41,47.103670,47.103840,47.103840,47.103840,47.103840,47.103840,47.103840,47.103840,47.103840,47.103840,47.103840,
42,47.119500,47.119670,47.119670,47.119670,47.119670,47.119670,47.119670,47.119670,47.119670,47.119670,47.119670,
43,47.176150,47.176320,47.176320,47.176320,47.176320,47.176320,47.176320,47.176320,47.176320,47.176320,47.176320,
44,47.525750,47.525920,47.525920,47.525920,47.525920,47.525920,47.525920,47.525920,47.525920,47.525920,47.525920,
45,47.900010,47.900180,47.900180,47.900180,47.900180,47.900180,47.900180,47.900180,47.900180,47.900180,47.900180,
46,48.242100,48.242270,48.242270,48.242270,48.242270,48.242270,48.242270,48.242270,48.242270,48.242270,48.242270,
47,48.079770,48.079940,48.079940,48.079940,48.079940,48.079940,48.079940,48.079940,48.079940,48.079940,48.079940,
48,48.079430,48.079600,48.079600,48.079600,48.079600,48.079600,48.079600,48.079600,48.079600,48.079600,48.079600,
49,47.135190,47.135360,47.135360,47.135360,47.135360,47.135360,47.135360,47.135360,47.135360,47.135360,47.135360,
50,47.106850,47.107020,47.107020,47.107020,47.107020,47.107020,47.107020,47.107020,47.107020,47.107020,47.107020,
51,47.097850,47.098020,47.098020,47.098020,47.098020,47.098020,47.098020,47.098020,47.098020,47.098020,47.098020,
52,49.463480,49.463650,49.463650,49.463650,49.463650,49.463650,49.463650,49.463650,49.463650,49.463650,49.463650,
53,55.135560,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,55.135730,
54,49.460880,49.461050,49.461050,49.461050,49.461050,49.461050,49.461050,49.461050,49.461050,49.461050,49.461050,
55,49.455990,49.456160,49.456160,49.456160,49.456160,49.456160,49.456160,49.456160,49.456160,49.456160,49.456160,
56,49.452300,49.452470,49.452470,49.452470,49.452470,49.452470,49.452470,49.452470,49.452470,49.452470,49.452470,
57,49.451530,49.451710,49.451710,49.451710,49.451710,49.451710,49.451710,49.451710,49.451710,49.451710,49.451710,
58,49.434920,49.435100,49.435100,49.435100,49.435100,49.435100,49.435100,49.435100,49.435100,49.435100,49.435100,
59,50.073370,50.073540,50.073540,50.073540,50.073540,50.073540,50.073540,50.073540,50.073540,50.073540,50.073540,
60,49.049930,49.050110,49.050110,49.050110,49.050110,49.050110,49.050110,49.050110,49.050110,49.050110,49.050110,
61,55.135350,55.135520,55.135520,55.135520,55.135520,55.135520,55.135520,55.135520,55.135520,55.135520,55.135520,
62,55.135730,55.135900,55.135900,55.135900,55.135900,55.135900,55.135900,55.135900,55.135900,55.135900,55.135900,
63,55.136300,55.136470,55.136470,55.136470,55.136470,55.136470,55.136470,55.136470,55.136470,55.136470,55.136470,
64,55.149630,55.149800,55.149800,55.149800,55.149800,55.149800,55.149800,55.149800,55.149800,55.149800,55.149800,
65,49.469140,49.469310,49.469310,49.469310,49.469310,49.469310,49.469310,49.469310,49.469310,49.469310,49.469310,
66,49.469210,49.469380,49.469380,49.469380,49.469380,49.469380,49.469380,49.469380,49.469380,49.469380,49.469380,
67,49.470010,49.470180,49.470180,49.470180,49.470180,49.470180,49.470180,49.470180,49.470180,49.470180,49.470180,
68,49.472740,49.472910,49.472910,49.472910,49.472910,49.472910,49.472910,49.472910,49.472910,49.472910,49.472910,
69,49.507000,49.507170,49.507170,49.507170,49.507170,49.507170,49.507170,49.507170,49.507170,49.507170,49.507170,
70,49.477150,49.477330,49.477330,49.477330,49.477330,49.477330,49.477330,49.477330,49.477330,49.477330,49.477330,
71,49.488620,49.488790,49.488790,49.488790,49.488790,49.488790,49.488790,49.488790,49.488790,49.488790,49.488790,
72,49.561680,49.561850,49.561850,49.561850,49.561850,49.561850,49.561850,49.561850,49.561850,49.561850,49.561850,
73,49.606850,49.607020,49.607020,49.607020,49.607020,49.607020,49.607020,49.607020,49.607020,49.607020,49.607020,
74,49.656470,49.656650,49.656650,49.656650,49.656650,49.656650,49.656650,49.656650,49.656650,49.656650,49.656650,
75,55.136250,55.136420,55.136420,55.136420,55.136420,55.136420,55.136420,55.136420,55.136420,55.136420,55.136420,
76,50.667880,50.668060,50.668060,50.668060,50.668060,50.668060,50.668060,50.668060,50.668060,50.668060,50.668060,
77,52.618520,52.618700,52.618700,52.618700,52.618700,52.618700,52.618700,52.618700,52.618700,52.618700,52.618700,
78,51.090380,51.090560,51.090560,51.090560,51.090560,51.090560,51.090560,51.090560,51.090560,51.090560,51.090560,
79,50.568000,50.568180,50.568180,50.568180,50.568180,50.568180,50.568180,50.568180,50.568180,50.568180,50.568180,
80,50.223420,50.223600,50.223600,50.223600,50.223600,50.223600,50.223600,50.223600,50.223600,50.223600,50.223600,
81,50.160080,50.160240,50.160240,50.160240,50.160240,50.160240,50.160240,50.160240,50.160240,50.160240,50.160240,
82,50.133270,50.133420,50.133420,50.133420,50.133420,50.133420,50.133420,50.133420,50.133420,50.133420,50.133420,
83,50.130490,50.130660,50.130660,50.130660,50.130660,50.130660,50.130660,50.130660,50.130660,50.130660,50.130660,
84,50.130050,50.130230,50.130230,50.130230,50.130230,50.130230,50.130230,50.130230,50.130230,50.130230,50.130230,
85,47.259910,47.260080,47.260080,47.260080,47.260080,47.260080,47.260080,47.260080,47.260080,47.260080,47.260080,
86,50.131910,50.132040,50.132040,50.132040,50.132040,50.132040,50.132040,50.132040,50.132040,50.132040,50.132040,
87,50.136570,50.136740,50.136740,50.136740,50.136740,50.136740,50.136740,50.136740,50.136740,50.136740,50.136740,
88,50.129970,50.130160,50.130160,50.130160,50.130160,50.130160,50.130160,50.130160,50.130160,50.130160,50.130160,
89,47.112590,47.112760,47.112760,47.112760,47.112760,47.112760,47.112760,47.112760,47.112760,47.112760,47.112760,
90,50.131790,50.132010,50.132010,50.132010,50.132010,50.132010,50.132010,50.132010,50.132010,50.132010,50.132010,
91,50.136940,50.137130,50.137130,50.137130,50.137130,50.137130,50.137130,50.137130,50.137130,50.137130,50.137130,
92,50.131710,50.131910,50.131910,50.131910,50.131910,50.131910,50.131910,50.131910,50.131910,50.131910,50.131910,
93,50.133420,50.133610,50.133610,50.133610,50.133610,50.133610,50.133610,50.133610,50.133610,50.133610,50.133610,
94,55.137170,55.137340,55.137340,55.137340,55.137340,55.137340,55.137340,55.137340,55.137340,55.137340,55.137340,
95,50.136360,50.136570,50.136570,50.136570,50.136570,50.136570,50.136570,50.136570,50.136570,50.136570,50.136570,
96,50.153990,50.154200,50.154200,50.154200,50.154200,50.154200,50.154200,50.154200,50.154200,50.154200,50.154200,
97,50.145690,50.145900,50.145900,50.145900,50.145900,50.145900,50.145900,50.145900,50.145900,50.145900,50.145900,
98,50.152690,50.152880,50.152880,50.152880,50.152880,50.152880,50.152880,50.152880,50.152880,50.152880,50.152880,
99,50.214930,50.215130,50.215130,50.215130,50.215130,50.215130,50.215130,50.215130,50.215130,50.215130,50.215130,
100,50.204650,50.204830,50.204830,50.204830,50.204830,50.204830,50.204830,50.204830,50.204830,50.204830,50.204830,
101,50.289240,50.289430,50.289430,50.289430,50.289430,50.289430,50.289430,50.289430,50.289430,50.289430,50.289430,
102,50.349060,50.349250,50.349250,50.349250,50.349250,50.349250,50.349250,50.349250,50.349250,50.349250,50.349250,
103,50.478440,50.478620,50.478620,50.478620,50.478620,50.478620,50.478620,50.478620,50.478620,50.478620,50.478620,
104,50.327480,50.327670,50.327670,50.327670,50.327670,50.327670,50.327670,50.327670,50.327670,50.327670,50.327670,
105,50.349380,50.349570,50.349570,50.349570,50.349570,50.349570,50.349570,50.349570,50.349570,50.349570,50.349570,
106,55.136030,55.136200,55.136200,55.136200,55.136200,55.136200,55.136200,55.136200,55.136200,55.136200,55.136200,
107,55.145970,55.146140,55.146140,55.146140,55.146140,55.146140,55.146140,55.146140,55.146140,55.146140,55.146140,
108,55.141640,55.141810,55.141810,55.141810,55.141810,55.141810,55.141810,55.141810,55.141810,55.141810,55.141810,
109,55.138570,55.138740,55.138740,55.138740,55.138740,55.138740,55.138740,55.138740,55.138740,55.138740,55.138740,
110,55.200210,55.200370,55.200370,55.200370,55.200370,55.200370,55.200370,55.200370,55.200370,55.200370,55.200370,
111,47.144920,47.145090,47.145090,47.145090,47.145090,47.145090,47.145090,47.145090,47.145090,47.145090,47.145090,
112,49.475830,49.476000,49.476000,49.476000,49.476000,49.476000,49.476000,49.476000,49.476000,49.476000,49.476000,
